index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga;Borgou+Collines+Donga+Donga;Collines+Donga+Plateau;Atlantique+Kouffo+Littoral+Mono+Oueme+Plateau+Zou
12;744.0;1.0;1952.0;15.0;300.487762451;301.435699463;300.694885254;301.775787354;301.577819824;301.632476807;301.715118408;300.626037598;302.080291748;300.579559326;299.851135254;301.712310791;302.057006836;301.775787354;27.3784694672;27.6732463837;28.0450210571;28.7210578918
13;775.0;2.0;1952.0;15.0;301.796264648;302.54675293;301.925231934;301.990905762;301.96206665;302.065704346;301.957702637;301.811645508;302.382202148;301.885894775;301.602203369;302.103057861;302.490447998;301.990905762;28.6506328583;28.9118270874;29.0937328339;29.070810318
14;804.0;3.0;1952.0;15.0;303.565887451;303.071624756;303.611175537;302.158325195;302.29296875;302.355895996;302.161346436;303.071716309;302.555969238;304.073394775;304.595031738;302.14352417;302.623535156;302.158325195;30.2693214417;30.240896225;29.8629646301;29.2681083679
15;835.0;4.0;1952.0;15.0;302.7940979;301.46005249;302.946411133;301.227233887;301.332244873;301.168762207;301.230010986;301.842803955;301.279693604;303.697814941;304.881225586;301.289093018;301.2862854;301.227233887;29.3619384766;29.1716709137;28.4369888306;28.1077747345
16;865.0;5.0;1952.0;15.0;301.416137695;300.62487793;301.771759033;300.555908203;300.600311279;300.444915771;300.5730896;300.582885742;300.658294678;302.214630127;303.678405762;300.576965332;300.620605469;300.555908203;28.0187854767;27.9856128693;27.4617671967;27.4371623993
17;896.0;6.0;1952.0;15.0;299.486053467;299.136291504;299.747528076;299.268615723;299.325958252;299.148651123;299.331970215;298.796386719;299.189788818;299.736877441;301.080566406;299.335906982;299.247619629;299.268615723;26.1314697266;26.2118759155;25.8610057831;26.0971927643
18;926.0;7.0;1952.0;15.0;298.278564453;298.438049316;298.625;298.39642334;298.665557861;298.617095947;298.496917725;297.914123535;298.442260742;298.540740967;299.473907471;298.282714844;298.684387207;298.39642334;25.0203056335;25.1849708557;25.0861682892;25.4190654755
19;957.0;8.0;1952.0;15.0;298.147918701;298.016204834;298.407958984;298.308227539;298.49041748;298.178344727;298.393280029;297.796142578;298.084960938;298.520507812;299.158721924;298.577087402;298.133117676;298.308227539;24.8933048248;24.9511795044;24.7889690399;25.0767536163
20;988.0;9.0;1952.0;15.0;298.6355896;298.637023926;298.998718262;298.919708252;298.996246338;298.793426514;298.973388672;298.287902832;298.786956787;299.061859131;299.883392334;299.100585938;298.837982178;298.919708252;25.3821773529;25.4860153198;25.3692493439;25.7188873291
21;1018.0;10.0;1952.0;15.0;299.903686523;299.459747314;300.173797607;299.522186279;299.478607178;299.184570312;299.543945312;299.326141357;299.488861084;300.493652344;301.426330566;299.741516113;299.355926514;299.522186279;26.5821228027;26.5960521698;26.261259079;26.2670249939
22;1049.0;11.0;1952.0;15.0;300.214813232;300.605560303;300.445678711;300.807281494;300.790649414;300.687469482;300.804473877;299.777160645;300.928497314;300.549468994;300.534545898;300.847839355;300.884155273;300.807281494;26.9348773956;27.2030506134;27.1716709137;27.6853485107
23;1079.0;12.0;1952.0;15.0;300.50201416;301.054870605;300.554473877;301.327728271;301.096160889;301.091918945;301.295593262;300.329162598;301.428771973;300.504821777;299.976409912;301.235473633;301.424346924;301.327728271;27.3006782532;27.5477962494;27.6666889191;28.1653232574
24;1110.0;1.0;1953.0;15.0;300.047485352;301.295715332;300.160491943;300.830566406;300.644775391;300.627105713;300.783660889;300.344024658;300.992340088;300.096008301;299.129272461;301.322052002;301.185821533;300.830566406;26.9850349426;27.3395900726;27.7435970306;27.7645263672
25;1141.0;2.0;1953.0;15.0;303.238220215;303.079620361;302.920806885;301.891113281;301.658935547;301.710266113;301.802062988;302.926086426;302.224456787;303.060211182;303.022064209;301.999053955;302.226898193;301.891113281;29.9957923889;30.0319194794;29.7742900848;28.8432178497
26;1169.0;3.0;1953.0;15.0;303.800689697;302.178436279;303.79196167;301.635772705;301.480895996;301.342956543;301.560882568;302.973754883;301.759796143;304.884796143;305.589385986;301.712921143;301.60168457;301.635772705;30.4053287506;30.0761947632;29.2879333496;28.4285926819
27;1200.0;4.0;1953.0;15.0;303.492797852;302.176452637;303.794799805;301.796630859;301.809387207;301.726837158;301.78012085;302.54977417;301.939727783;304.526641846;306.199768066;301.720092773;301.895996094;301.796630859;30.0630741119;29.8766021729;29.1435508728;28.6928081512
