index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga;Borgou+Collines+Donga+Donga;Collines+Donga+Plateau;Atlantique+Kouffo+Littoral+Mono+Oueme+Plateau+Zou
26;1169.0;3.0;1953.0;15.0;304.343688965;303.021331787;304.167999268;302.280426025;302.229827881;302.182220459;302.230163574;303.599731445;302.523223877;304.921936035;305.455810547;302.220397949;302.435119629;302.280426025;30.9732017517;30.7254276276;30.0383472443;29.1961536407
27;1200.0;4.0;1953.0;15.0;303.557098389;302.115386963;303.703796387;301.836212158;301.885742188;301.770263672;301.823394775;302.432952881;301.93057251;304.407958984;305.899353027;301.765167236;301.889556885;301.836212158;30.07380867;29.8965492249;29.0668926239;28.7138252258
28;1230.0;5.0;1953.0;15.0;301.695678711;300.647827148;302.135009766;300.740844727;300.813995361;300.608551025;300.783721924;300.756774902;300.670257568;302.754394531;304.404388428;300.857391357;300.68359375;300.740844727;28.2669296265;28.174539566;27.5419178009;27.5560436249
29;1261.0;6.0;1953.0;15.0;299.559356689;299.029510498;299.990966797;299.349121094;299.396697998;299.101745605;299.409454346;298.805480957;299.143066406;300.203338623;301.769378662;299.565551758;299.159057617;299.349121094;26.1855392456;26.2214221954;25.8055820465;26.0819473267
30;1291.0;7.0;1953.0;15.0;298.670776367;298.254547119;298.919250488;298.373779297;298.570556641;298.39352417;298.462432861;297.991088867;298.316131592;298.990692139;300.185394287;298.408905029;298.467895508;298.373779297;25.3191890717;25.373254776;25.0095424652;25.2798099518
31;1322.0;8.0;1953.0;15.0;298.09576416;297.913604736;298.325592041;298.255065918;298.380218506;298.221679688;298.301177979;297.652038574;298.137481689;298.379638672;299.078155518;298.219421387;298.202545166;298.255065918;24.8139972687;24.8813076019;24.6877937317;25.0825386047
32;1353.0;9.0;1953.0;15.0;298.836578369;298.694335938;299.181518555;299.003417969;299.069244385;298.827972412;299.041595459;298.402496338;298.87286377;299.30255127;300.18347168;299.156311035;298.86340332;299.003417969;25.5575828552;25.6360015869;25.4517326355;25.7743816376
33;1383.0;10.0;1953.0;15.0;300.031280518;299.844238281;300.370574951;299.928314209;299.866271973;299.718994141;299.942565918;299.502197266;299.943817139;300.656188965;301.444488525;299.940155029;299.903930664;299.928314209;26.7241630554;26.8148612976;26.5732784271;26.7409706116
34;1414.0;11.0;1953.0;15.0;300.228790283;300.948974609;300.48059082;300.970672607;300.81451416;300.701263428;300.904144287;300.043762207;301.051757812;300.374755859;300.451446533;301.043609619;300.983825684;300.970672607;27.02368927;27.3334980011;27.4611587524;27.7747402191
35;1444.0;12.0;1953.0;15.0;299.774597168;301.282897949;300.120025635;301.450042725;301.237701416;301.178527832;301.404418945;299.91394043;301.530822754;299.866363525;299.269775391;301.41897583;301.512481689;301.450042725;26.6654167175;27.1584777832;27.6321392059;28.2672424316
36;1475.0;1.0;1954.0;15.0;299.569793701;300.881103516;299.670806885;300.767456055;300.67276001;300.699310303;300.755065918;299.779632568;300.944732666;299.350494385;298.539245605;300.810546875;301.049804688;300.767456055;26.4817504883;26.8840179443;27.3128204346;27.7174835205
37;1506.0;2.0;1954.0;15.0;302.270080566;302.808380127;302.236694336;301.89743042;301.858856201;301.97869873;301.848571777;302.168273926;302.330413818;302.179840088;302.04888916;301.80859375;302.361907959;301.89743042;29.0897731781;29.310377121;29.3570919037;28.9719161987
38;1534.0;3.0;1954.0;15.0;303.073425293;302.696594238;303.130615234;302.072540283;302.125671387;302.188842773;302.079925537;302.632659912;302.399078369;303.382598877;304.0027771;301.941894531;302.429321289;302.072540283;29.7926807404;29.7898731232;29.4881572723;29.1172962189
39;1565.0;4.0;1954.0;15.0;303.070007324;301.552246094;303.233001709;301.066955566;301.111328125;300.988464355;301.070373535;302.015197754;301.178314209;304.038238525;305.569274902;301.14944458;301.193786621;301.066955566;29.6071147919;29.3825016022;28.5381851196;27.9708061218
40;1595.0;5.0;1954.0;15.0;301.325958252;300.458740234;301.748352051;300.44140625;300.49786377;300.269958496;300.480010986;300.503417969;300.384643555;302.243621826;303.879882812;300.638549805;300.386993408;300.44140625;27.9316825867;27.868516922;27.3173217773;27.2521514893
41;1626.0;6.0;1954.0;15.0;300.222290039;299.511260986;300.578155518;299.511016846;299.631103516;299.453826904;299.603485107;299.421447754;299.429016113;300.799957275;302.511291504;299.65435791;299.560546875;299.511016846;26.8345909119;26.8202877045;26.3170967102;26.3806190491
42;1656.0;7.0;1954.0;15.0;298.90612793;298.404907227;299.063323975;298.305206299;298.501159668;298.331817627;298.389007568;298.318115234;298.26574707;299.108215332;300.311340332;298.370666504;298.413696289;298.305206299;25.5817680359;25.5784893036;25.2057266235;25.2188434601
43;1687.0;8.0;1954.0;15.0;298.341308594;298.131896973;298.530181885;298.342224121;298.511169434;298.334106445;298.420349121;298.020294189;298.211029053;298.573577881;299.231292725;298.40234375;298.329193115;298.342224121;25.0959606171;25.1173057556;24.9479827881;25.1927433014
44;1718.0;9.0;1954.0;15.0;299.177642822;298.942260742;299.520812988;299.1953125;299.278961182;299.072784424;299.256652832;298.776702881;299.068847656;299.646514893;300.624328613;299.319244385;299.123474121;299.1953125;25.9084072113;25.9441184998;25.7425403595;26.0014247894
45;1748.0;10.0;1954.0;15.0;299.919403076;299.567321777;300.29083252;299.760101318;299.720153809;299.519134521;299.778656006;299.402313232;299.688598633;300.609161377;301.570739746;299.827362061;299.643096924;299.760101318;26.615732193;26.6444358826;26.3673820496;26.5261325836
46;1779.0;11.0;1954.0;15.0;300.712341309;301.022338867;300.899505615;300.936981201;300.834655762;300.775726318;300.895751953;300.397247314;301.114807129;300.919036865;301.176574707;300.860717773;301.027404785;300.936981201;27.4687385559;27.6718120575;27.6416797638;27.8086109161
47;1809.0;12.0;1954.0;15.0;299.110046387;300.21585083;299.303009033;300.290893555;300.185058594;300.039550781;300.273956299;299.233581543;300.237609863;299.113647461;298.565490723;300.537841797;300.284606934;300.290893555;25.996257782;26.3514289856;26.6892414093;27.0793304443
48;1840.0;1.0;1955.0;15.0;299.196624756;300.462127686;299.302581787;300.404724121;300.300323486;300.276184082;300.400787354;299.428283691;300.45703125;298.945098877;298.262359619;300.555603027;300.571777344;300.404724121;26.115020752;26.4945583344;26.9126415253;27.2872905731
49;1871.0;2.0;1955.0;15.0;301.248626709;302.092987061;301.339508057;301.766296387;301.786743164;301.873352051;301.766296387;301.282287598;302.095092773;301.052307129;300.858001709;301.779602051;302.178283691;301.766296387;28.1084976196;28.3974304199;28.6301345825;28.8233566284
50;1899.0;3.0;1955.0;15.0;303.604980469;302.816986084;303.525024414;302.078826904;302.150726318;302.21081543;302.080230713;303.124176025;302.364929199;304.064025879;304.399688721;301.998321533;302.41394043;302.078826904;30.3124027252;30.1761112213;29.7345027924;29.111946106
51;1930.0;4.0;1955.0;15.0;302.925842285;301.572418213;303.136016846;301.254302979;301.348388672;301.172637939;301.273895264;301.948669434;301.249755859;303.911132812;305.313751221;301.357055664;301.25201416;301.254302979;29.4859199524;29.2964324951;28.5309581757;28.1036701202
52;1960.0;5.0;1955.0;15.0;300.401702881;299.82019043;300.878845215;300.151275635;300.235717773;299.882385254;300.178222656;299.706176758;299.934814453;301.195037842;302.738616943;300.494506836;299.896087646;300.151275635;27.0451164246;27.0454425812;26.6390266418;26.8566608429
53;1991.0;6.0;1955.0;15.0;299.346496582;299.045288086;299.650238037;299.261077881;299.320831299;299.037445068;299.316162109;298.734008789;299.108917236;299.74307251;300.907592773;299.473236084;299.112884521;299.261077881;26.0147800446;26.0895080566;25.7821369171;26.0206165314
54;2021.0;7.0;1955.0;15.0;298.761352539;298.442779541;299.016723633;298.41897583;298.626281738;298.482849121;298.505432129;298.227600098;298.40737915;299.153198242;300.146179199;298.373840332;298.542541504;298.41897583;25.4529342651;25.4983882904;25.2054309845;25.3496246338
55;2052.0;8.0;1955.0;15.0;298.001586914;297.94430542;298.305053711;298.314056396;298.483459473;298.284332275;298.374450684;297.550323486;298.181121826;298.391143799;299.056335449;298.351287842;298.251434326;298.314056396;24.717540741;24.8313674927;24.6686248779;25.1429576874
56;2083.0;9.0;1955.0;15.0;298.726074219;298.512268066;299.087860107;298.79977417;298.906433105;298.737304688;298.837097168;298.211364746;298.728912354;299.289306641;300.168792725;298.823608398;298.737731934;298.79977417;25.4231567383;25.5002803802;25.2703380585;25.6259288788
57;2113.0;10.0;1955.0;15.0;299.905548096;299.622741699;300.319458008;299.665222168;299.627624512;299.484069824;299.693786621;299.366027832;299.67590332;300.703918457;301.650482178;299.639465332;299.644805908;299.665222168;26.5950546265;26.6549911499;26.3794593811;26.4871902466
58;2144.0;11.0;1955.0;15.0;299.989776611;300.126953125;300.247558594;300.487976074;300.389404297;300.172943115;300.449737549;299.557556152;300.390960693;300.482299805;300.605102539;300.576019287;300.291442871;300.487976074;26.7112026215;26.888086319;26.7867927551;27.198141098
59;2174.0;12.0;1955.0;15.0;299.616149902;300.422180176;299.752868652;300.651916504;300.48638916;300.37387085;300.631072998;299.688262939;300.61416626;299.792388916;298.984100342;300.640869141;300.59677124;300.651916504;26.48711586;26.75141716;27.0104846954;27.4185581207
60;2205.0;1.0;1956.0;15.0;299.110290527;300.248382568;299.124908447;299.979431152;299.751403809;299.665618896;299.962768555;299.395080566;300.032562256;298.934417725;298.0234375;300.204345703;300.075134277;299.979431152;26.044380188;26.3629779816;26.7446613312;26.7993106842
61;2236.0;2.0;1956.0;15.0;302.219696045;302.649414062;302.14654541;301.901397705;301.836212158;302.035552979;301.866363525;302.145111084;302.359222412;302.184875488;301.769866943;301.645965576;302.425994873;301.901397705;29.0474777222;29.2217578888;29.2718429565;29.0065727234
62;2265.0;3.0;1956.0;15.0;302.98550415;302.637329102;303.002410889;301.664855957;301.651397705;301.747283936;301.644805908;302.638641357;302.05480957;303.460968018;303.734405518;301.683441162;302.140594482;301.664855957;29.7326068878;29.7124385834;29.4218959808;28.7412052155
63;2296.0;4.0;1956.0;15.0;302.945922852;301.485595703;303.073150635;301.2265625;301.232452393;301.034729004;301.214599609;302.025604248;301.212615967;303.817138672;305.155914307;301.334655762;301.172515869;301.2265625;29.5228977203;29.2786750793;28.5130977631;28.0283164978
64;2326.0;5.0;1956.0;15.0;300.585357666;299.770507812;301.147460938;300.162109375;300.207550049;299.860626221;300.183044434;299.816619873;299.929840088;301.752716064;303.276367188;300.496948242;299.907226562;300.162109375;27.2069301605;27.1466312408;26.6559257507;26.8551597595
65;2357.0;6.0;1956.0;15.0;299.835571289;299.460968018;300.198028564;299.584777832;299.682617188;299.485778809;299.641235352;299.242767334;299.45211792;300.361175537;301.651702881;299.692565918;299.553222656;299.584777832;26.5095863342;26.5527687073;26.2258090973;26.4051246643
66;2387.0;7.0;1956.0;15.0;298.417999268;298.178497314;298.709289551;298.192779541;298.412841797;298.231872559;298.270324707;297.901641846;298.120178223;298.817352295;299.842956543;298.24597168;298.291320801;298.192779541;25.1146774292;25.1831092834;24.9149227142;25.0999412537
67;2418.0;8.0;1956.0;15.0;298.392974854;298.340332031;298.699676514;298.460113525;298.658843994;298.503692627;298.529296875;298.112579346;298.343658447;298.799621582;299.501525879;298.504699707;298.48550415;298.460113525;25.1595249176;25.2245044708;25.1030769348;25.3335647583
68;2449.0;9.0;1956.0;15.0;298.744842529;298.747558594;299.157928467;299.067901611;299.174072266;299.007965088;299.115112305;298.405883789;298.94732666;299.190093994;300.154998779;299.096557617;299.007202148;299.067901611;25.4940357208;25.5958633423;25.4883842468;25.8869609833
