index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga;Borgou+Collines+Donga+Donga;Collines+Donga+Plateau;Atlantique+Kouffo+Littoral+Mono+Oueme+Plateau+Zou
10;683.0;11.0;1951.0;15.0;302.675445557;302.402282715;302.598846436;301.770843506;301.7734375;301.887695312;301.760009766;302.068817139;302.195861816;302.841705322;303.053588867;301.627380371;302.24017334;301.770843506;29.3456745148;29.428686142;29.0997047424;28.8607826233
11;713.0;12.0;1951.0;15.0;299.315338135;300.235229492;299.534057617;300.690429688;300.690612793;300.486358643;300.807434082;299.296722412;300.569702148;299.488250732;298.763671875;301.020690918;300.684692383;300.690429688;26.1593875885;26.4908809662;26.7601242065;27.5078525543
12;744.0;1.0;1952.0;15.0;298.777526855;300.145446777;298.901123047;300.507232666;300.478302002;300.280609131;300.544921875;298.949676514;300.377410889;298.477355957;297.647735596;300.948516846;300.471496582;300.507232666;25.6782245636;26.1114902496;26.5600986481;27.2941379547
13;775.0;2.0;1952.0;15.0;299.954864502;301.066772461;300.163360596;301.7159729;301.644714355;301.436401367;301.684844971;300.058624268;301.511169434;299.786834717;299.31741333;302.006408691;301.412109375;301.7159729;26.8353633881;27.1979427338;27.578081131;28.3822593689
14;804.0;3.0;1952.0;15.0;304.645996094;303.155822754;304.843505859;302.231567383;302.533843994;302.428344727;302.236541748;303.832672119;302.411895752;306.037231445;307.033416748;302.315093994;302.47164917;302.231567383;31.2542076111;30.9679584503;30.1822853088;29.2478542328
15;835.0;4.0;1952.0;15.0;303.849639893;302.232727051;304.009002686;302.004272461;302.14251709;302.02947998;302.070037842;302.847442627;302.107086182;304.672607422;306.355712891;301.970214844;302.139312744;302.004272461;30.4024906158;30.1270961761;29.3051528931;28.9446563721
16;865.0;5.0;1952.0;15.0;301.432891846;300.484771729;301.737304688;301.010986328;300.988037109;300.666687012;300.988098145;300.356781006;300.853820801;302.118499756;303.605438232;301.11038208;300.657775879;301.010986328;27.963891983;27.9469604492;27.3263950348;27.6680259705
17;896.0;6.0;1952.0;15.0;300.012512207;299.697357178;300.588928223;299.673583984;299.831054688;299.684844971;299.76550293;299.425750732;299.574066162;301.015136719;302.359680176;299.828704834;299.781860352;299.673583984;26.6880722046;26.7508773804;26.4282398224;26.5707988739
18;926.0;7.0;1952.0;15.0;298.791351318;298.422576904;299.325408936;298.569946289;298.815551758;298.665039062;298.644592285;298.085754395;298.593017578;299.921813965;300.82635498;298.480560303;298.69052124;298.569946289;25.4317893982;25.5106277466;25.1606941223;25.5124702454
19;957.0;8.0;1952.0;15.0;298.349456787;298.226776123;298.950592041;298.703582764;298.883148193;298.658599854;298.7550354;297.957366943;298.592895508;299.524719238;300.078948975;298.658294678;298.587280273;298.703582764;25.0824947357;25.1558246613;25.0133018494;25.5177230835
20;988.0;9.0;1952.0;15.0;299.624786377;299.394989014;299.973876953;299.496154785;299.563415527;299.44317627;299.515686035;299.086639404;299.547668457;300.205871582;301.122070312;299.42956543;299.530181885;299.496154785;26.3149108887;26.3931903839;26.1427745819;26.3694400787
21;1018.0;10.0;1952.0;15.0;301.033477783;300.636230469;301.490661621;300.524658203;300.503601074;300.408203125;300.554260254;300.392608643;300.648590088;302.077545166;303.010650635;300.473693848;300.61605835;300.524658203;27.6930198669;27.7425632477;27.3930072784;27.413433075
22;1049.0;11.0;1952.0;15.0;301.730377197;301.688171387;301.984313965;301.591766357;301.517089844;301.477233887;301.547302246;301.224975586;301.735870361;302.523925781;302.52520752;301.516906738;301.695098877;301.591766357;28.4302024841;28.5654697418;28.3639431;28.4693145752
23;1079.0;12.0;1952.0;15.0;301.278137207;302.123474121;301.520294189;302.103942871;302.109405518;302.218322754;302.149780273;301.250671387;302.325256348;301.726989746;300.886871338;301.893096924;302.460571289;302.103942871;28.1194629669;28.4274501801;28.6580867767;29.1306819916
24;1110.0;1.0;1953.0;15.0;301.652374268;302.999511719;301.734191895;302.512268066;302.454925537;302.698364258;302.508209229;301.742004395;302.966094971;301.538696289;300.583251953;302.231170654;303.144256592;302.512268066;28.5286540985;28.9794178009;29.3594913483;29.6634025574
25;1141.0;2.0;1953.0;15.0;302.827148438;303.543518066;302.732543945;302.842956543;302.89239502;302.952178955;302.822662354;302.836364746;303.154296875;302.598907471;302.063934326;302.833587646;303.230499268;302.842956543;29.6798553467;29.9307498932;30.0764884949;29.8883190155
26;1169.0;3.0;1953.0;15.0;306.017425537;304.409790039;305.797698975;303.15435791;303.24911499;303.374267578;303.119659424;305.308166504;303.609649658;306.813598633;307.293701172;302.891815186;303.64352417;303.15435791;32.6570549011;32.2982215881;31.5158309937;30.2752151489
27;1200.0;4.0;1953.0;15.0;305.274749756;303.76361084;305.429260254;303.257537842;303.314331055;303.474182129;303.260803223;304.115997314;303.54800415;306.279022217;307.668518066;302.671356201;303.621643066;303.257537842;31.781042099;31.589630127;30.7246417999;30.3114910126
28;1230.0;5.0;1953.0;15.0;303.071136475;301.261413574;303.423400879;301.532745361;301.621612549;301.408477783;301.576843262;301.846954346;301.396697998;304.413024902;306.114929199;301.572631836;301.392547607;301.532745361;29.5577926636;29.2803440094;28.3518218994;28.3130226135
29;1261.0;6.0;1953.0;15.0;298.990142822;298.653503418;299.67175293;299.415161133;299.463165283;298.99118042;299.451873779;298.236083984;298.995147705;299.991088867;301.593566895;299.797119141;298.93270874;299.415161133;25.6161060333;25.7205142975;25.3806858063;25.9882984161
30;1291.0;7.0;1953.0;15.0;298.26272583;298.254455566;298.594116211;298.780181885;298.965606689;298.76373291;298.85168457;297.449554443;298.715515137;298.328521729;299.676300049;298.743865967;298.780273438;298.780181885;24.8716583252;25.1095333099;24.8451805115;25.6469516754
31;1322.0;8.0;1953.0;15.0;298.984313965;298.688476562;299.175354004;298.848999023;299.023895264;298.974578857;298.913665771;298.30178833;298.869140625;299.210845947;300.125854492;298.659118652;298.993682861;298.848999023;25.6318798065;25.7297554016;25.4092483521;25.7939624786
32;1353.0;9.0;1953.0;15.0;298.925231934;298.82635498;299.341400146;299.32043457;299.382537842;299.129669189;299.345550537;298.409454346;299.186279297;299.472869873;300.396881104;299.360992432;299.135620117;299.32043457;25.6219234467;25.7398643494;25.555688858;26.0723628998
33;1383.0;10.0;1953.0;15.0;301.473358154;300.679168701;301.682556152;300.558105469;300.485534668;300.452178955;300.592315674;300.684936523;300.760772705;302.249664307;303.096435547;300.378875732;300.730621338;300.558105469;28.0893917084;28.0420837402;27.5397663116;27.4842262268
34;1414.0;11.0;1953.0;15.0;302.106384277;301.490905762;302.021270752;301.387145996;301.295654297;301.194000244;301.338226318;301.478973389;301.51776123;302.550567627;302.464233398;301.314727783;301.389404297;301.387145996;28.7702770233;28.7383384705;28.3384628296;28.2178592682
35;1444.0;12.0;1953.0;15.0;301.12109375;302.039367676;301.181091309;301.965484619;301.882995605;301.99407959;301.963287354;301.080963135;302.266479492;301.11831665;300.269378662;301.534881592;302.254943848;301.965484619;27.9589633942;28.2961578369;28.5440921783;28.9578933716
36;1475.0;1.0;1954.0;15.0;301.563018799;302.500091553;301.58795166;302.015655518;302.006744385;302.227081299;302.011932373;301.517425537;302.432617188;301.511322021;300.748168945;301.693878174;302.608337402;302.015655518;28.3993034363;28.7449951172;28.9623184204;29.1561794281
37;1506.0;2.0;1954.0;15.0;305.04095459;304.208312988;304.605560303;302.274169922;302.547637939;302.685058594;302.249023438;304.743164062;302.877075195;305.206848145;305.1043396;302.247406006;303.040161133;302.274169922;31.8027610779;31.5961837769;31.1144599915;29.5547504425
38;1534.0;3.0;1954.0;15.0;304.234313965;303.105865479;304.023925781;302.253509521;302.380126953;302.305725098;302.290313721;303.57510376;302.455993652;304.660522461;305.069030762;302.33291626;302.490203857;302.253509521;30.888923645;30.6847457886;30.0636310577;29.240978241
39;1565.0;4.0;1954.0;15.0;303.917205811;302.220153809;304.033721924;301.677612305;301.722930908;301.608093262;301.655181885;302.977264404;301.782073975;304.92678833;306.395965576;301.684020996;301.754211426;301.677612305;30.4882106781;30.1660499573;29.3126564026;28.5615196228
40;1595.0;5.0;1954.0;15.0;301.562652588;300.608215332;302.003845215;300.521972656;300.651824951;300.372314453;300.612182617;300.547515869;300.459136963;302.560119629;304.349609375;300.892333984;300.487823486;300.521972656;28.111333847;28.0741539001;27.4173908234;27.3573875427
41;1626.0;6.0;1954.0;15.0;300.821746826;299.681060791;301.262664795;299.600769043;299.744812012;299.619659424;299.700592041;299.69934082;299.516357422;301.818939209;303.827941895;299.722808838;299.741485596;299.600769043;27.3388309479;27.2679538727;26.5191440582;26.5120277405
42;1656.0;7.0;1954.0;15.0;299.149139404;298.491973877;299.085845947;298.258544922;298.457946777;298.287322998;298.332763672;298.726867676;298.185394287;299.005554199;300.065734863;298.29006958;298.356384277;298.258544922;25.8742313385;25.76653862;25.3992156982;25.1610412598
