index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou;Oueme;Borgou+Donga
133;14655.0;2.0;1990.0;15.0;1.32955813408;17.9339637756;7.07048749924;28.429233551;29.7734260559;33.4437599182;42.4008483887;1.84088623524;16.0899963379;0.235529124737;0.0222634505481;54.5299911499;25.9152374268;28.429233551;1.48313999176
134;14683.0;3.0;1990.0;15.0;0.575867235661;15.6663980484;4.94753026962;16.8508720398;27.8407783508;28.4996414185;15.6143856049;0.955222725868;9.39260292053;0.0768091455102;0.00246467720717;10.9100017548;18.9191112518;16.8508720398;0.684654891491
135;14714.0;4.0;1990.0;15.0;68.1084136963;143.880096436;80.21144104;145.847183228;118.982559204;139.817703247;139.287277222;92.1163406372;142.457611084;52.7011146545;32.9052314758;150.310028076;156.320541382;145.847183228;75.2460784912
136;14744.0;5.0;1990.0;15.0;124.816596985;93.0643463135;105.724563599;132.539382935;98.5521469116;87.102355957;129.034164429;102.116462708;130.349197388;92.0642700195;105.06653595;122.709999084;89.0855102539;132.539382935;118.102584839
137;14775.0;6.0;1990.0;15.0;167.1615448;143.053359985;147.75958252;217.663955688;166.982620239;168.318817139;212.216415405;174.191452026;139.67666626;113.421974182;134.922164917;225.590652466;142.448638916;217.663955688;169.27406311
138;14805.0;7.0;1990.0;15.0;243.641738892;247.547836304;248.600585938;250.256072998;135.685211182;227.836517334;190.576538086;299.742401123;288.823730469;240.965911865;232.255340576;119.689331055;344.164520264;250.256072998;260.246154785
139;14836.0;8.0;1990.0;15.0;239.892623901;104.382324219;184.043289185;24.3881416321;59.6590881348;88.8230514526;29.7123146057;193.177780151;47.5016059875;232.561294556;210.656707764;13.5200004578;82.5191650391;24.3881416321;226.122879028
140;14867.0;9.0;1990.0;15.0;179.164550781;152.277252197;170.399887085;131.186462402;100.915748596;134.859573364;120.992843628;161.184906006;164.130203247;180.360626221;181.608596802;88.1600036621;191.044418335;131.186462402;173.846252441
141;14897.0;10.0;1990.0;15.0;58.7292976379;107.062950134;57.1554069519;125.697731018;100.037948608;100.491874695;142.093643188;68.0479736328;109.827659607;28.3879146576;10.6324672699;130.729995728;103.646659851;125.697731018;61.4790878296
142;14928.0;11.0;1990.0;15.0;5.45028448105;5.85951519012;10.3170576096;62.5830001831;45.8110656738;37.4826622009;57.2755737305;10.0551109314;43.9730606079;4.57350492477;2.35392284393;49.7700004578;22.0721588135;62.5830001831;6.81600141525
143;14958.0;12.0;1990.0;15.0;10.7486791611;36.0775871277;24.8769798279;106.522262573;117.886505127;122.101486206;108.470680237;21.6648521423;98.2114181519;2.81569290161;0.164466291666;83.9400100708;89.2035980225;106.522262573;13.989689827
144;14989.0;1.0;1991.0;15.0;0.910898029804;1.69710636139;1.18640089035;7.18446207047;3.79171943665;3.14551210403;7.21276283264;1.62326037884;4.2222738266;0.0264861993492;0.0;13.4899997711;1.76313531399;7.18446207047;1.12192881107
145;15020.0;2.0;1991.0;15.0;16.759683609;57.405002594;23.7474384308;36.5269432068;44.3627853394;42.5375785828;48.3608818054;16.4335098267;55.9746322632;15.1905860901;6.4975528717;45.1899986267;49.2151794434;36.5269432068;16.6444091797
146;15048.0;3.0;1991.0;15.0;46.8608665466;40.283821106;48.3727149963;79.1556549072;81.6629562378;81.5816497803;80.9495849609;67.0691452026;63.5108337402;32.8159942627;44.2310752869;65.1453552246;56.2953147888;79.1556549072;52.8611335754
147;15079.0;4.0;1991.0;15.0;97.8604660034;170.342498779;112.75377655;229.7447052;196.604095459;201.575042725;236.343948364;130.482208252;207.134307861;73.6463623047;46.7382926941;231.7447052;244.965270996;229.7447052;107.545021057
148;15109.0;5.0;1991.0;15.0;287.552001953;246.078842163;248.25453186;191.390548706;131.444885254;137.520248413;169.49899292;255.734634399;212.841583252;215.017501831;280.305603027;182.559997559;199.651794434;191.390548706;278.191253662
149;15140.0;6.0;1991.0;15.0;237.506637573;104.558120728;181.939865112;207.68107605;112.369445801;106.070808411;180.975418091;150.567077637;149.752563477;206.515930176;190.508758545;171.75038147;120.775817871;207.68107605;211.78742981
150;15170.0;7.0;1991.0;15.0;267.012481689;354.211334229;263.564483643;302.804626465;191.326202393;217.490280151;275.589416504;295.678192139;239.733200073;241.011672974;220.373672485;314.569549561;283.79675293;302.804626465;275.482849121
