index;time;month;year;day;Borgou;Collines;BEN;Ouémé;Mono;Kouffo;Atlantique;Donga;Plateau;Atakora;Alibori;Littoral;Zou
844;26067.0;5.0;2021.0;15.0;30.8344898224;28.2978382111;32.7540206909;29.4239387512;21.2044372559;22.9094715118;27.8885154724;34.4028701782;29.0995502472;39.0059089661;35.1274833679;25.4644641876;28.2659873962
845;26098.0;6.0;2021.0;15.0;56.5425453186;55.1065292358;55.1124572754;52.4980583191;39.5441017151;48.124874115;53.6005744934;56.948387146;44.6234550476;48.5034179688;61.1833992004;51.079826355;56.5587997437
846;26128.0;7.0;2021.0;15.0;88.2283554077;58.0636940002;76.2977676392;41.0560302734;30.4778060913;44.3975334167;38.3218345642;75.6314468384;53.8998031616;75.7305526733;93.0201263428;27.7571582794;65.0323257446
847;26159.0;8.0;2021.0;15.0;73.7030334473;49.1772270203;77.2956695557;27.327091217;19.3216133118;29.3095569611;27.182970047;89.1376113892;40.3460464478;100.692863464;100.537643433;17.520772934;47.2682380676
848;26190.0;9.0;2021.0;15.0;64.4837799072;45.3409080505;57.5899581909;27.4990100861;22.7148799896;29.8679428101;26.6530170441;75.0832061768;34.7510414124;65.8958969116;60.7896308899;22.5493564606;36.792678833
849;26220.0;10.0;2021.0;15.0;40.0872421265;30.3212661743;28.2571239471;28.6806869507;20.5266590118;27.2496128082;25.3669109344;35.7523841858;31.3814373016;22.4821090698;17.4746742249;14.8422527313;28.9442253113
850;26251.0;11.0;2021.0;15.0;0.00326336710714;1.64197134972;1.70689594746;15.0218858719;14.4277505875;10.9782648087;13.9885444641;0.00306224427186;8.89637184143;0.0;0.0;20.0270252228;4.98254680634
851;26281.0;12.0;2021.0;15.0;0.0;0.00185938633513;0.179320514202;5.08208227158;0.180288866162;0.0777382850647;1.12918186188;0.0;2.90124487877;0.0;0.0;0.897052526474;0.130184337497
852;26312.0;1.0;2022.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
853;26343.0;2.0;2022.0;15.0;0.0;0.0;0.229061484337;0.0;9.45143795013;2.55427789688;0.405866026878;0.0;0.0;0.0;0.0;0.0;0.011667096056
854;26371.0;3.0;2022.0;15.0;3.3639857769;21.9502563477;12.0640907288;72.5418777466;64.9748840332;29.7648868561;76.8861160278;15.8720254898;23.596321106;4.17083120346;0.0;124.656776428;19.0009422302
855;26402.0;4.0;2022.0;15.0;64.1426849365;55.2712974548;64.6762084961;63.1690940857;46.1649627686;58.9346122742;64.431602478;48.8424186707;68.4537277222;55.3529853821;84.7086639404;50.5191497803;71.7901687622
856;26432.0;5.0;2022.0;15.0;59.3668022156;54.3893928528;57.2194976807;56.2797737122;49.5195960999;49.4672279358;53.2198791504;46.1580352783;53.1629257202;40.154083252;77.9184494019;54.3019523621;53.930770874
857;26463.0;6.0;2022.0;15.0;46.0483779907;34.8353881836;46.2532310486;47.1320114136;34.8791046143;35.8830528259;42.6567726135;48.4646644592;36.1149902344;47.5096702576;55.9226379395;51.1748733521;35.4226608276
858;26493.0;7.0;2022.0;15.0;69.2720794678;49.9009933472;63.3209266663;46.5612106323;30.3814888;45.6290473938;37.1467018127;65.3377838135;47.9290313721;60.9360351562;76.5412902832;29.1735115051;59.5358505249
859;26524.0;8.0;2022.0;15.0;68.8467941284;42.6809082031;59.5804328918;33.6547698975;19.6555976868;25.7891349792;27.0082855225;72.5072479248;32.299823761;69.512878418;66.1041946411;25.8784141541;33.9264297485
860;26555.0;9.0;2022.0;15.0;81.2938156128;58.8172264099;70.1856689453;69.4794387817;53.5234985352;58.2176055908;64.6720275879;74.0105209351;66.3985748291;79.9410476685;62.3224182129;58.8152961731;55.7068252563
861;26585.0;10.0;2022.0;15.0;63.6608123779;46.7542304993;47.3235969543;52.8254814148;39.2843017578;37.8559608459;49.3726463318;49.8193473816;45.8081130981;38.1760597229;40.9182434082;41.7408180237;37.3326454163
862;26616.0;11.0;2022.0;15.0;2.05637836456;1.37342488766;1.4018856287;5.48562383652;1.32075047493;2.64329576492;6.22172641754;3.02606248856;1.95346856117;0.00881832279265;0.0;5.35176467896;2.20893955231
863;26646.0;12.0;2022.0;15.0;0.0;0.00083849177463;0.00428778212517;0.0;0.0475241802633;0.0928726345301;0.000273627694696;0.0;0.0;0.0;0.0;0.0;0.0307957194746
864;26677.0;1.0;2023.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
865;26708.0;2.0;2023.0;15.0;0.0;0.000310223142151;0.00685172947124;0.033741235733;0.0351981669664;0.0547015704215;0.0425652861595;0.0;0.0378768928349;0.0;0.0;0.0;0.0571608357131
866;26736.0;3.0;2023.0;15.0;0.0;2.2726495266;1.38906526566;8.22038078308;3.50077724457;6.17588186264;8.65457344055;0.0;8.71260929108;0.0;0.0;0.0;8.12262439728
867;26767.0;4.0;2023.0;15.0;61.6407585144;81.1689834595;70.2824707031;67.1187362671;73.9241104126;75.8769836426;81.4248886108;69.5122451782;86.3027954102;52.8300094604;79.8155212402;87.6872329712;87.3466186523
868;26797.0;5.0;2023.0;15.0;64.9408035278;49.4247283936;52.7751235962;47.504524231;38.8243598938;42.9778900146;46.3637046814;39.7606086731;47.875125885;39.6189956665;62.8487167358;34.8291320801;50.1395492554
869;26828.0;6.0;2023.0;15.0;48.4839057922;38.5262832642;45.9887084961;43.8695831299;32.8558311462;34.5184631348;42.8875541687;42.2428817749;41.4760742188;44.7921218872;55.4045524597;43.8350868225;36.5541000366
