index;time;month;year;day;Sédhiou;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès;Louga;Fatick;Kédougou;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1;Thiès.1;Kédougou.1;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1
91;33768;6;2042;15;96.7886351121;424.819763968;91.7840762049;501.244454618;54.5284179374;199.057933073;339.355035416;129.470502946;431.054146992;95.2745321471;415.527842407;206.97602798;420.69797683;270.702924322;160.922091236;96.7886352539;339.355041504;95.2745285034;96.7886352539;339.355041504;95.2745285034
92;34133;6;2043;15;142.744206573;155.905874577;140.773162372;236.72806267;55.6222085131;179.970348374;269.270062104;232.910473567;272.632090368;151.55887263;167.584348501;159.21614981;236.01918652;121.094409109;136.802438203;142.74420166;269.270050049;151.558868408;142.74420166;269.270050049;151.558868408
93;34499;6;2044;15;78.1896166183;191.980911494;61.8733108077;115.788013329;25.3554564875;45.1019123864;67.8643468449;49.7402244536;149.832996856;139.506284561;142.794544825;76.5351752195;84.6536367679;60.112957011;158.024313182;78.1896133423;67.8643493652;139.506286621;78.1896133423;67.8643493652;139.506286621
94;34864;6;2045;15;179.51630879;361.704719285;185.110557992;199.224084929;83.3638593699;189.971876535;188.289307347;165.718438496;429.929467244;362.999416124;258.549262347;216.346857056;236.215307175;209.066294164;297.381139248;179.516311646;188.289306641;362.999420166;179.516311646;188.289306641;362.999420166
95;35229;6;2046;15;64.4317365985;112.050204601;121.500637665;225.223444127;65.3964774277;112.784441091;134.10984977;99.1641852492;135.235298566;124.138578249;89.8734044085;117.931620281;134.91869485;170.50992005;65.443432944;64.4317398071;134.109848022;124.138580322;64.4317398071;134.109848022;124.138580322
96;35594;6;2047;15;42.4543364352;37.9693223449;132.023376692;6.04416666687;169.885232016;147.78960011;6.03072805907;37.8919424387;24.22143136;195.084500389;47.3665647326;112.223805491;27.7095359174;157.206846575;31.0745449525;42.454334259;6.03072786331;195.084503174;42.454334259;6.03072786331;195.084503174
97;35960;6;2048;15;163.029290265;56.8794356533;178.100674153;63.9741385898;70.3975145714;150.249535972;74.7976524837;76.5110194696;68.7789964587;125.918373103;102.619967456;123.490721802;72.9379321121;166.67509807;140.405032498;163.029281616;74.7976531982;125.918373108;163.029281616;74.7976531982;125.918373108
98;36325;6;2049;15;48.2048347066;174.308980642;69.3243005087;45.518989386;58.8187624442;310.729706547;62.4135837796;158.029229445;144.417538056;159.365822606;215.820006292;181.498280182;99.5871243049;281.423074497;82.2393022442;48.2048339844;62.4135818481;159.365829468;48.2048339844;62.4135818481;159.365829468
99;36690;6;2050;15;80.9620389285;36.715809925;81.1838453699;29.9893218551;77.1834878609;136.434450993;45.0835586455;132.310777424;45.6498899762;119.103395349;57.3583964288;98.7634182573;62.9653828244;107.484731638;89.8490443503;80.9620361328;45.0835571289;119.103393555;80.9620361328;45.0835571289;119.103393555
100;37055;6;2051;15;202.741936124;249.588504262;482.803795137;44.200199265;66.963731886;181.382086529;40.3250501077;21.2202246082;197.75203116;279.317148851;134.475734853;181.501488929;37.7620765366;228.996284539;193.710401101;202.741943359;40.325050354;279.317138672;202.741943359;40.325050354;279.317138672
101;37421;6;2052;15;43.4719577184;62.0213736866;50.8335231341;124.541321249;102.863952264;111.760001572;136.46088746;112.134017666;74.2769869363;90.1041801525;62.3847011003;90.6633996563;80.071572425;92.1802117683;66.5300382938;43.4719581604;136.460891724;90.1041793823;43.4719581604;136.460891724;90.1041793823
102;37786;6;2053;15;100.222341828;72.895080197;108.804194317;17.7331471188;85.0738672455;111.647809601;58.0626223764;186.657065619;62.1627081171;163.945597938;91.0710782637;111.507816005;104.879006912;91.8365505834;107.969001481;100.222343445;58.0626220703;163.945602417;100.222343445;58.0626220703;163.945602417
103;38151;6;2054;15;51.1651147638;155.087677247;65.4408629725;11.5243346068;45.9665867215;118.36116329;61.8191842672;114.931566488;130.494037496;155.623528549;135.026725531;102.196494361;91.6996457164;104.521523008;75.8643729266;51.1651153564;61.8191833496;155.623535156;51.1651153564;61.8191833496;155.623535156
104;38516;6;2055;15;50.1643229593;85.001324579;48.7477646701;26.4203876858;100.703287252;447.389000459;28.5473413201;110.201285459;63.9074687804;97.0209474821;96.7637453328;186.177040888;67.4484138798;321.338693634;62.1446928925;50.1643218994;28.5473403931;97.0209503174;50.1643218994;28.5473403931;97.0209503174
105;38882;6;2056;15;110.32530575;113.960607506;102.235628212;27.8645739254;29.2529644931;100.768156458;61.5714745317;61.0881610199;109.393692259;220.735885352;90.7675222501;110.240643735;82.8063397564;153.528749827;158.633397934;110.325309753;61.5714759827;220.73588562;110.325309753;61.5714759827;220.73588562
106;39247;6;2057;15;113.749268145;349.022154499;217.891852095;66.8211634195;54.2072685411;309.764084409;110.360148025;116.706180156;416.870795784;260.212120365;268.593491574;223.892575325;73.1298155704;313.010845742;120.496436035;113.749267578;110.360145569;260.212127686;113.749267578;110.360145569;260.212127686
107;39612;6;2058;15;126.449632496;116.380600598;180.891494846;97.4559734617;146.197550052;173.959076918;40.3432711025;94.4832788853;112.601887138;225.801268094;107.759972485;157.294748832;37.8371970237;206.834959567;216.761069569;126.449630737;40.3432693481;225.801269531;126.449630737;40.3432693481;225.801269531
108;39977;6;2059;15;131.622059095;135.945654841;278.708324052;7.22096678847;10.0896248791;151.164903132;10.5586175867;32.3869088709;72.6685727082;439.781426818;205.568554465;176.786543374;38.0966641913;295.957651842;106.80129818;131.622055054;10.5586175919;439.781433105;131.622055054;10.5586175919;439.781433105
109;40343;6;2060;15;128.256208201;95.2554368994;194.167214169;68.3659437813;52.2144563555;88.6644686542;125.369344431;146.292806038;130.21196003;212.203704972;100.858364759;125.586767373;167.831310389;127.750067271;85.6538692436;128.256210327;125.369346619;212.203704834;128.256210327;125.369346619;212.203704834
110;40708;6;2061;15;25.7111148078;17.2264416586;41.7360784723;8.56883287893;17.9662263699;27.4211979774;9.56671333217;10.8417822462;18.9230988043;64.4073268374;14.2229116952;30.5685724453;20.6951426761;45.7188004483;32.4291583665;25.7111148834;9.56671333313;64.4073257446;25.7111148834;9.56671333313;64.4073257446
111;41073;6;2062;15;112.533827781;146.031614127;86.4378576375;161.113662444;245.388652554;139.000415064;178.730214495;395.366494524;192.444662443;93.5898111363;109.011829507;182.26230795;203.783732518;149.563771693;224.28169874;112.533828735;178.730224609;93.5898132324;112.533828735;178.730224609;93.5898132324
112;41438;6;2063;15;80.9375443888;45.3969677834;154.465000173;33.2844420123;101.04036095;221.60450712;55.8246286783;88.827420015;53.4362852917;179.384143587;83.0115980553;140.35168675;87.2991369116;195.468547847;99.351949904;80.9375457764;55.8246307373;179.384140015;80.9375457764;55.8246307373;179.384140015
113;41804;6;2064;15;89.0076999171;54.4063312346;136.914744546;35.878870645;61.223057886;63.0976482362;28.0097244532;31.4581667831;56.4769995087;226.757913156;46.8304434947;88.9819884039;22.7742769136;119.30784222;95.568965765;89.0076980591;28.0097236633;226.757904053;89.0076980591;28.0097236633;226.757904053
114;42169;6;2065;15;64.2345882734;187.685818375;84.4124714592;300.285245937;242.834996522;293.039683858;343.867849492;259.46525446;345.568548124;206.90820848;168.025605185;201.137389003;282.460669112;113.913962023;133.088689943;64.234588623;343.867858887;206.908203125;64.234588623;343.867858887;206.908203125
115;42534;6;2066;15;35.1148940473;77.4929785985;78.5083284047;6.13641069837;19.8789376463;43.2842596914;15.7055934746;21.0527892182;57.2346543001;94.8103849677;81.4485038251;52.4991507955;30.0100436164;70.4069166358;33.3236411712;35.1148948669;15.7055940628;94.8103866577;35.1148948669;15.7055940628;94.8103866577
116;42899;6;2067;15;157.18986359;111.244713396;117.981794924;11.8884772883;60.2690548082;25.5654692384;29.7866407201;41.6847855912;79.6770257121;124.38573215;65.649642152;75.4582601135;23.3612154494;94.6803963867;109.378018875;157.189865112;29.7866401672;124.385734558;157.189865112;29.7866401672;124.385734558
117;43265;6;2068;15;14.3871213904;10.4763512816;30.0764798927;15.9958784583;34.3396354371;115.401141588;7.64914487768;22.4111531257;11.2183113189;131.613865005;30.5758722676;59.9945973785;12.4763897614;90.0387117232;11.6119518912;14.3871212006;7.64914464951;131.613861084;14.3871212006;7.64914464951;131.613861084
118;43630;6;2069;15;157.586514733;63.893484595;163.152861913;16.5313501192;23.0967551436;125.662499614;15.9331686971;40.2503030853;48.0332868968;234.81002833;101.794015986;124.97933376;20.3232748468;220.737366869;119.117927117;157.586517334;15.9331684113;234.810028076;157.586517334;15.9331684113;234.810028076
119;43995;6;2070;15;68.4171981861;192.170859533;171.96548294;144.816570966;158.456485856;134.624208473;160.396874076;113.568608068;162.251401601;214.564804915;277.084968034;180.345959033;279.61454428;252.388068843;57.9676817421;68.4171981812;160.396881104;214.564804077;68.4171981812;160.396881104;214.564804077
120;44360;6;2071;15;75.6943188036;56.5385911595;62.4595228112;51.8935126382;14.5038199489;82.3201675841;43.805697159;29.2840998612;35.4081535162;72.6100126319;35.1289884357;50.1886772037;24.9780920639;39.1459682828;123.439658728;75.6943206787;43.8056983948;72.6100158691;75.6943206787;43.8056983948;72.6100158691
121;44726;6;2072;15;121.990675821;153.578270982;199.700484228;263.289171697;85.298589276;143.744782629;227.118619685;97.8539107953;168.492696605;343.467220342;165.882542462;176.161046995;119.395184246;233.022443139;130.193377706;121.99067688;227.118621826;343.467224121;121.99067688;227.118621826;343.467224121
122;45091;6;2073;15;65.0940770281;58.0644355332;94.2500821622;25.7441866767;52.6458112717;96.0072723852;25.5589607225;56.6946176186;50.3142689958;230.595192452;57.4698174716;99.2297946968;14.6973066088;154.625394297;72.6049481778;65.094078064;25.5589599609;230.595184326;65.094078064;25.5589599609;230.595184326
123;45456;6;2074;15;154.464872828;104.28267323;170.446262468;93.5271598877;60.5498157759;308.738121617;158.570912586;174.506565667;117.802014642;315.847370803;84.1862233894;194.222849973;188.961058006;224.822151502;158.540788465;154.464874268;158.570907593;315.847381592;154.464874268;158.570907593;315.847381592
124;45821;6;2075;15;113.938374086;194.949526087;111.83177764;117.786233215;73.1538376321;104.394858326;131.831053221;75.1220348946;190.873759708;149.619017282;122.842391469;120.407756133;151.576929025;143.447052073;138.716847374;113.93837738;131.831054688;149.619018555;113.93837738;131.831054688;149.619018555
125;46187;6;2076;15;113.258053962;66.8224910984;87.5541536709;14.0448645154;33.7168373165;30.797413106;27.4869857092;63.2647190378;48.696470791;142.717131705;123.857788412;70.209751587;20.9748912314;74.2569710708;94.7986327328;113.258056641;27.4869861603;142.717132568;113.258056641;27.4869861603;142.717132568
126;46552;6;2077;15;136.684169069;93.6851366097;94.5853021271;46.0908909638;56.6997891694;85.3084103788;36.9259722081;48.2547833186;64.7742611544;161.867479328;94.1454833363;85.8385697498;27.3097703407;71.3180056492;242.382083129;136.684173584;36.9259719849;161.867477417;136.684173584;36.9259719849;161.867477417
127;46917;6;2078;15;72.9182663456;51.7371921765;106.242493831;7.14912066;62.6627734007;25.4751779593;12.6912363521;24.2325835379;30.1226545217;172.006098386;62.3462454377;57.7346870876;10.703197233;41.1471222385;103.271876523;72.9182662964;12.691236496;172.006103516;72.9182662964;12.691236496;172.006103516
128;47282;6;2079;15;79.6364141796;30.8179113348;165.160864749;1.47769080363;8.11280351936;94.6282161864;2.745185412;28.7625309732;17.7325918254;167.416047493;103.232986459;92.2262982923;19.075716304;162.806519103;53.277750909;79.6364135742;2.74518537521;167.416046143;79.6364135742;2.74518537521;167.416046143
129;47648;6;2080;15;51.7731587913;76.4678417046;100.106311763;33.7932140361;40.804046297;151.293062363;41.3563794334;71.5674989351;66.9859712726;185.33448838;129.175206222;113.74655324;64.2922362926;171.391100226;51.1018969985;51.7731590271;41.3563804626;185.334487915;51.7731590271;41.3563804626;185.334487915
130;48013;6;2081;15;58.829237758;37.1159951155;120.397097826;6.07102762206;15.6520086893;56.8968207563;20.444738591;26.3055049164;37.9766393463;220.936759631;82.6520835633;84.9121652434;34.6113506069;142.334541284;67.1348925535;58.8292388916;20.4447383881;220.936767578;58.8292388916;20.4447383881;220.936767578
131;48378;6;2082;15;93.2591189762;299.382710207;398.065382593;187.076912351;131.79298009;160.249131425;276.852713836;470.091793568;295.066440886;267.726489007;491.621662804;270.740689986;493.761428655;221.589197847;66.6944805663;93.2591171265;276.852722168;267.726501465;93.2591171265;276.852722168;267.726501465
132;48743;6;2083;15;64.2212155363;64.2468871505;78.339159172;52.6805381233;39.2715972431;186.08778076;68.2873734338;88.4584167305;78.227013534;221.213095917;85.2981911781;120.262960031;103.629438184;159.37894834;75.109684794;64.2212142944;68.2873764038;221.213104248;64.2212142944;68.2873764038;221.213104248
133;49109;6;2084;15;191.112630961;85.7284175604;195.778554709;31.945719428;31.6591954677;194.706468552;49.5144711641;41.6022190175;55.4853266084;108.699348289;126.096955086;122.878467545;52.1112649178;171.97459373;114.592550738;191.112625122;49.5144691467;108.69934845;191.112625122;49.5144691467;108.69934845
134;49474;6;2085;15;97.4858196375;136.761573471;207.610011037;55.1425220837;10.3394394628;122.71542297;74.7502057319;50.0755505257;146.606826491;298.638776388;185.360751891;145.642937478;124.455193244;223.813939412;70.3830157758;97.4858169556;74.7502059937;298.638763428;97.4858169556;74.7502059937;298.638763428
135;49839;6;2086;15;106.535104055;314.128429769;118.888240309;116.812667143;72.5287912924;169.607062778;133.113789875;64.4444900146;412.019240074;212.387610407;147.952132893;153.768295544;111.827244329;172.720018327;187.98732349;106.535102844;133.11378479;212.38760376;106.535102844;133.11378479;212.38760376
136;50204;6;2087;15;129.759623127;101.952994646;259.67286017;28.139612922;170.839062616;83.430825125;32.7912771583;30.9974115685;88.1769388745;122.202036238;144.587249976;121.663263141;26.93957218;156.866217631;111.882206403;129.759628296;32.7912788391;122.202033997;129.759628296;32.7912788391;122.202033997
137;50570;6;2088;15;101.194405758;69.6196666959;118.553437745;42.4070568324;38.4889182307;93.8437393692;39.2479334827;50.2400340493;54.8548360055;91.7400557807;102.083769916;74.4192247276;43.7332463354;79.0046016774;33.7568005412;101.194404602;39.2479324341;91.7400588989;101.194404602;39.2479324341;91.7400588989
138;50935;6;2089;15;68.9011046321;154.96744647;164.505905279;174.878002793;128.42195859;274.604735695;219.533841862;221.144604621;204.319215557;187.442814716;157.011035612;200.668218318;187.341682148;242.519355729;106.811870579;68.9011077881;219.533843994;187.442810059;68.9011077881;219.533843994;187.442810059
139;51300;6;2090;15;92.0533780474;128.793652886;94.1442034923;83.177418381;49.3332210704;157.758840399;81.5734697902;65.6778500543;103.546775895;187.875693784;142.329965052;141.598613611;78.9742993043;255.867620449;122.605812569;92.0533752441;81.5734710693;187.875686646;92.0533752441;81.5734710693;187.875686646
140;51665;6;2091;15;188.674851325;173.871562436;149.121957405;178.13614293;173.066472678;262.931170789;191.802095591;346.264314236;230.531137552;254.362021374;173.027910511;228.156942013;355.985255143;193.562540107;259.310276243;188.674850464;191.802093506;254.362014771;188.674850464;191.802093506;254.362014771
141;52031;6;2092;15;147.490715093;174.566608711;196.031651548;45.5948532376;68.1732794231;210.174729869;102.336592636;78.8050843012;249.918985647;282.746056231;253.609015371;203.535556331;110.219523331;321.943381494;250.4177582;147.490722656;102.336593628;282.746063232;147.490722656;102.336593628;282.746063232
142;52396;6;2093;15;157.233472312;72.9804714506;125.209028641;43.2633492102;22.1092732614;49.2879433218;24.4830500056;18.0899083333;84.701936747;155.790056374;62.2768626266;94.8364593639;23.3546606732;177.415335358;189.658421716;157.233474731;24.4830493927;155.790054321;157.233474731;24.4830493927;155.790054321
143;52761;6;2094;15;238.091140818;67.0411604004;158.810546028;46.7707451046;29.017860193;45.7160516712;29.7259546401;11.5327558148;71.7418715697;59.9577751741;50.8371212563;66.3015681784;15.2516068471;59.3432143844;236.950684347;238.091140747;29.7259540558;59.957775116;238.091140747;29.7259540558;59.957775116
144;53126;6;2095;15;73.6823836784;91.6244370933;109.915934066;54.2245416333;7.8493086212;42.1141338477;48.6864728263;18.683717447;76.9623035966;142.966000318;62.8422328322;91.0423048646;65.2654295028;203.12253374;86.3776269414;73.6823883057;48.6864738464;142.966003418;73.6823883057;48.6864738464;142.966003418
145;53492;6;2096;15;60.9355783281;107.877049527;53.5695152572;35.308983982;33.9382478345;102.691488196;51.0847176851;77.3475522929;85.052374681;93.4243130825;140.137217814;73.2788103702;96.0438226055;53.1122857755;41.4700773925;60.9355773926;51.0847167969;93.4243164062;60.9355773926;51.0847167969;93.4243164062
146;53857;6;2097;15;179.40604676;177.831688185;160.940599193;49.0061688791;191.675253007;106.264726437;50.558064962;87.18115049;135.509800744;165.633166943;257.156588861;144.428852804;49.654251314;137.952088674;248.977929102;179.406051636;50.5580635071;165.633163452;179.406051636;50.5580635071;165.633163452
147;54222;6;2098;15;118.538827977;93.5363256397;292.873359288;53.032291193;41.9281126017;56.2463910298;49.3659803815;12.9030639808;102.126196655;231.911039181;46.576251198;92.8373139124;19.556545435;81.7889441273;128.867996758;118.538825989;49.3659820557;231.91104126;118.538825989;49.3659820557;231.91104126
148;54587;6;2099;15;58.7985332371;18.1466154694;69.648835942;4.94030495583;47.5215982346;69.6717492192;16.4878289163;24.1792573847;25.9699617136;61.5004526675;16.2316146508;45.0815683026;19.3167922337;42.3665001478;59.5947734895;58.7985343933;16.4878292084;61.500453949;58.7985343933;16.4878292084;61.500453949
