index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1;Dakar+Thies
10;683.0;11.0;1951.0;15.0;307.280090332;309.00177002;309.178131104;307.280090332;308.974609375;308.330230713;307.525085449;312.434204102;311.307006836;309.00177002;311.472473145;309.26763916;309.178131104;309.893737793;310.175018311;309.625091553;310.165802002;307.703582764;307.280090332;309.00177002;309.178131104;35.7084846497
11;713.0;12.0;1951.0;15.0;307.125701904;308.161254883;310.470947266;307.125701904;309.464355469;308.00390625;306.994049072;309.555419922;310.753936768;308.161254883;309.704467773;309.226074219;310.470947266;310.116333008;309.731933594;309.267242432;310.68069458;307.119812012;307.125701904;308.161254883;310.470947266;34.9118652344
12;744.0;1.0;1952.0;15.0;308.850708008;307.691101074;310.537536621;308.850708008;310.724029541;309.732696533;305.437103271;310.376464844;311.970184326;307.691101074;310.61416626;309.999786377;310.537536621;311.432281494;310.708251953;310.291809082;311.676269531;308.50213623;308.850708008;307.691101074;310.537536621;34.35364151
13;775.0;2.0;1952.0;15.0;310.839874268;308.920806885;312.507049561;310.839874268;311.984863281;311.640838623;304.140014648;311.874603271;313.121612549;308.920806885;311.447906494;311.527557373;312.507049561;312.430389404;312.123901367;310.981689453;313.205108643;310.93536377;310.839874268;308.920806885;312.507049561;35.3756217957
14;804.0;3.0;1952.0;15.0;314.708740234;314.005096436;316.06338501;314.708740234;316.089508057;315.556365967;310.131286621;316.082885742;317.357147217;314.005096436;315.813171387;316.106811523;316.06338501;316.621612549;316.235534668;315.492126465;317.0284729;315.158752441;314.708740234;314.005096436;316.06338501;40.5290908813
15;835.0;4.0;1952.0;15.0;314.735198975;312.828155518;316.831390381;314.735198975;316.407104492;316.194366455;306.990142822;316.784912109;318.399261475;312.828155518;316.309539795;315.716003418;316.831390381;317.31854248;316.733123779;315.878051758;317.988616943;312.300567627;314.735198975;312.828155518;316.831390381;39.1837005615
16;865.0;5.0;1952.0;15.0;316.346984863;312.300598145;315.318054199;316.346984863;316.666778564;316.681976318;307.314208984;317.899230957;317.545257568;312.300598145;315.578735352;316.264678955;315.318054199;316.799133301;316.434906006;315.420562744;317.039154053;314.257354736;316.346984863;312.300598145;315.318054199;38.7824134827
17;896.0;6.0;1952.0;15.0;308.110870361;308.120819092;308.156402588;308.110870361;309.156890869;309.372589111;304.639038086;314.139129639;312.155578613;308.120819092;311.291381836;308.880981445;308.156402588;310.663269043;310.249206543;309.591278076;309.264923096;307.064056396;308.110870361;308.120819092;308.156402588;34.6157341003
18;926.0;7.0;1952.0;15.0;308.40914917;308.74887085;308.442626953;308.40914917;309.245117188;308.691436768;303.676177979;315.081542969;314.035003662;308.74887085;312.008026123;309.263366699;308.442626953;310.450897217;310.805328369;310.747650146;309.602325439;306.716094971;308.40914917;308.74887085;308.442626953;35.1547698975
19;957.0;8.0;1952.0;15.0;306.875518799;309.976867676;306.077728271;306.875518799;309.78616333;306.471832275;304.187988281;313.291503906;312.08505249;309.976867676;312.890319824;309.895782471;306.077728271;311.532348633;309.780151367;311.875823975;307.731842041;306.140716553;306.875518799;309.976867676;306.077728271;36.2645530701
20;988.0;9.0;1952.0;15.0;306.97088623;308.431671143;306.319946289;306.97088623;309.804382324;306.735565186;304.856842041;312.397033691;311.620727539;308.431671143;311.359313965;309.191253662;306.319946289;311.676025391;309.611022949;310.15234375;308.843414307;306.388763428;306.97088623;308.431671143;306.319946289;34.9291725159
21;1018.0;10.0;1952.0;15.0;307.326416016;310.594482422;307.980865479;307.326416016;310.0965271;307.517333984;308.195648193;312.413208008;311.941802979;310.594482422;311.00769043;310.526000977;307.980865479;310.469390869;310.017974854;311.010681152;309.228057861;306.933959961;307.326416016;310.594482422;307.980865479;37.2446327209
22;1049.0;11.0;1952.0;15.0;308.006195068;310.964111328;308.639526367;308.006195068;311.106170654;308.477478027;308.951599121;312.622924805;312.775299072;310.964111328;312.415435791;311.443115234;308.639526367;311.476196289;310.933410645;312.19519043;310.450958252;307.572570801;308.006195068;310.964111328;308.639526367;37.6379394531
23;1079.0;12.0;1952.0;15.0;307.006225586;306.883880615;309.313934326;307.006225586;309.367218018;307.671844482;305.656341553;308.057067871;310.622711182;306.883880615;308.467498779;308.778167725;309.313934326;309.714630127;309.06362915;308.525299072;310.254455566;306.755523682;307.006225586;306.883880615;309.313934326;33.6657447815
24;1110.0;1.0;1953.0;15.0;308.526947021;308.244842529;310.4012146;308.526947021;310.22869873;309.332733154;305.26675415;308.989990234;310.540802002;308.244842529;309.56427002;309.708587646;310.4012146;310.522918701;309.927154541;309.878875732;310.900421143;308.176391602;308.526947021;308.244842529;310.4012146;34.8510551453
25;1141.0;2.0;1953.0;15.0;310.882873535;308.416229248;311.497161865;310.882873535;311.49432373;311.510528564;303.003875732;309.398620605;311.976074219;308.416229248;310.012420654;311.097442627;311.497161865;311.754516602;311.082427979;310.382537842;312.101959229;310.817077637;310.882873535;308.416229248;311.497161865;34.844291687
26;1169.0;3.0;1953.0;15.0;314.959655762;314.250549316;314.969818115;314.959655762;317.504119873;315.096588135;307.860595703;315.913513184;318.032714844;314.250549316;316.285888672;317.198974609;314.969818115;317.496032715;316.311309814;316.596313477;316.756408691;313.938903809;314.959655762;314.250549316;314.969818115;40.5908584595
27;1200.0;4.0;1953.0;15.0;315.76083374;314.471069336;315.712310791;315.76083374;317.77142334;316.207946777;308.738464355;316.646270752;317.935302734;314.471069336;316.102966309;317.933349609;315.712310791;317.524291992;316.812683105;316.592651367;317.682891846;315.346893311;315.76083374;314.471069336;315.712310791;40.9131355286
28;1230.0;5.0;1953.0;15.0;318.05859375;314.581176758;317.566314697;318.05859375;319.575378418;318.171630859;306.854370117;319.602020264;319.8855896;314.581176758;318.010681152;318.812042236;317.566314697;319.714263916;318.604980469;318.354156494;319.145935059;315.825866699;318.05859375;314.581176758;317.566314697;40.8158607483
29;1261.0;6.0;1953.0;15.0;308.229827881;309.814117432;310.247314453;308.229827881;309.198760986;309.389068604;307.361938477;317.980010986;316.121063232;309.814117432;314.648925781;309.46270752;310.247314453;311.717681885;312.720916748;311.024383545;312.53137207;307.317108154;308.229827881;309.814117432;310.247314453;36.3562850952
30;1291.0;7.0;1953.0;15.0;307.910308838;307.333679199;308.324951172;307.910308838;307.519683838;307.790100098;303.870330811;313.563659668;312.180480957;307.333679199;311.765014648;307.437744141;308.324951172;308.725524902;309.788757324;309.48324585;308.752624512;306.852050781;307.910308838;307.333679199;308.324951172;33.7951164246
31;1322.0;8.0;1953.0;15.0;306.517303467;306.18258667;305.977294922;306.517303467;306.950897217;306.215881348;304.459197998;312.47845459;310.731414795;306.18258667;310.245697021;306.68447876;305.977294922;308.373687744;308.582977295;307.702362061;308.076263428;305.603515625;306.517303467;306.18258667;305.977294922;32.8326721191
