index;time;month;year;day;Sédhiou;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès;Louga;Fatick;Kédougou;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1;Thiès.1;Kédougou.1;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1
91;33768;6;2042;15;159.242872103;160.256570981;129.13897468;187.055726945;40.4505863796;74.0775172645;137.972498954;85.483735538;169.014570641;124.070838436;136.610199324;104.115263988;170.380381165;90.3470442246;161.501947773;159.242874146;137.972503662;124.070838928;159.242874146;137.972503662;124.070838928
92;34133;6;2043;15;174.011757467;85.6306090107;119.693636565;168.1187956;39.3992766339;62.5657931919;85.0172110382;43.3128386462;207.85747427;106.729643682;66.2164002388;91.0534176233;46.4665109034;85.4919492636;365.343650473;174.011749268;85.0172119141;106.729644775;174.011749268;85.0172119141;106.729644775
93;34499;6;2044;15;95.3343155705;58.8005507076;92.9963881477;29.9484079103;38.5017634569;57.9072346859;43.332848024;47.9238743023;54.6648196099;91.6416033716;54.9376476983;64.5000432696;46.5414782771;70.6593606456;98.6671944207;95.334312439;43.3328475952;91.6416015625;95.334312439;43.3328475952;91.6416015625
94;34864;6;2045;15;116.78117241;69.5294496795;105.971909079;81.3269229044;33.4018262148;70.7986950982;65.6054186808;43.9609585786;76.8079694371;101.327789914;69.1763075666;73.953938526;61.1351955509;81.6337678088;114.009711589;116.781173706;65.6054153442;101.327789307;116.781173706;65.6054153442;101.327789307
95;35229;6;2046;15;104.18571795;66.1907572316;112.810668926;113.129446602;46.369153342;73.482059704;55.3010589834;52.239198521;62.9295012011;139.122894423;88.7550485942;86.6905091414;56.4103638984;111.894027543;113.533280921;104.185722351;55.3010597229;139.122894287;104.185722351;55.3010597229;139.122894287
96;35594;6;2047;15;86.9641118015;62.8227087802;95.0356749459;106.787879684;65.2064062448;78.3730667562;93.5789636087;81.6552254857;72.723435279;123.23963965;75.5426278874;86.1561775927;64.8663975814;93.0312051226;97.4051079376;86.9641113281;93.5789642334;123.239639282;86.9641113281;93.5789642334;123.239639282
97;35960;6;2048;15;164.773716919;118.425034431;163.225298639;183.084159608;71.5464314233;152.625823947;110.469426499;57.8500911558;134.076703458;155.27006818;106.107565307;142.674341111;75.1550385202;213.306056931;250.486097612;164.773712158;110.469429016;155.270065308;164.773712158;110.469429016;155.270065308
98;36325;6;2049;15;77.9329267581;68.8609453376;81.2442053837;14.6886367157;33.2949152669;59.6539288306;39.951917916;47.178841436;60.2364620564;102.653903839;70.284060105;65.3999499993;63.2121065625;75.9464994677;72.8340384995;77.9329223633;39.9519195557;102.653907776;77.9329223633;39.9519195557;102.653907776
99;36690;6;2050;15;182.403660281;71.8387025409;216.739280253;44.9615447862;161.169938869;258.703914084;41.0991083527;74.2091413364;70.5523278181;183.189811158;99.6686229941;162.777573022;62.2062480882;186.901313128;229.859411132;182.403656006;41.0991096497;183.189819336;182.403656006;41.0991096497;183.189819336
100;37055;6;2051;15;103.666974644;91.3071925692;93.4937466559;171.186990934;86.8138149104;88.8740782626;159.520288933;107.188757781;107.906245496;102.917857692;80.2823138328;99.8329964314;125.078580538;91.931381965;157.419192366;103.666976929;159.520294189;102.917861938;103.666976929;159.520294189;102.917861938
101;37421;6;2052;15;76.0260294734;48.0774464568;86.6583449894;51.6852208554;46.60101288;64.9788395975;59.7713616465;57.1231838849;50.5299437106;108.463316826;57.978205245;69.469290466;54.2356597647;81.3150224412;67.3002377512;76.0260314941;59.7713623047;108.463317871;76.0260314941;59.7713623047;108.463317871
102;37786;6;2053;15;74.851212484;63.0873989417;83.0142949867;71.9621375415;28.2325978281;65.2875964723;48.920582144;39.6261212697;64.7441926318;97.9466327202;57.8295957105;63.2704143883;52.3776783331;69.6612776115;98.5047681242;74.8512115479;48.9205818176;97.9466323853;74.8512115479;48.9205818176;97.9466323853
103;38151;6;2054;15;92.2095159197;61.9147284213;86.0197492909;91.7860062885;27.6138535318;51.6650273106;53.937101666;38.2858633217;51.8567450397;95.3262964876;58.4315917124;60.0647721982;47.5194764125;66.2503630028;75.7426007247;92.2095184326;53.9371032715;95.3262939453;92.2095184326;53.9371032715;95.3262939453
104;38516;6;2055;15;168.719800748;79.437318611;94.2911604618;251.876065789;40.7485564064;57.1221475176;95.8121700889;47.8548741674;133.302375553;85.6469027295;63.0400965635;78.5703922636;50.9952403334;78.4086355758;206.364286927;168.719802856;95.812171936;85.6469039917;168.719802856;95.812171936;85.6469039917
105;38882;6;2056;15;82.9659674953;79.0628572947;80.9045674387;20.7431191133;28.0737458803;72.0027708003;40.9440924986;41.6407042838;77.977241953;106.414820557;82.7973272985;70.7364500295;70.3353716446;84.5353619684;92.3664051947;82.965965271;40.9440917969;106.41481781;82.965965271;40.9440917969;106.41481781
106;39247;6;2057;15;106.054702674;63.8826453867;90.3824667199;88.1432129546;46.3573122645;66.1919411086;65.979734959;67.5305819236;77.4334554653;97.1063118255;63.9176638759;76.5720535105;54.4931776436;79.2762710863;171.651216305;106.054702759;65.9797363281;97.1063156128;106.054702759;65.9797363281;97.1063156128
107;39612;6;2058;15;89.1952845583;67.8760597175;86.4521995189;25.6539432972;45.0551995734;80.0559323365;45.6024555103;56.0235134466;68.9466992166;131.236183016;64.0008111109;81.7101832065;57.4856658711;108.83281439;94.5669107278;89.1952819824;45.6024551392;131.236175537;89.1952819824;45.6024551392;131.236175537
108;39977;6;2059;15;79.4753066917;68.510070994;95.0319950296;46.80617299;42.9672747335;65.7883345083;53.6589841624;46.5243776197;75.6014935538;112.940658363;63.2139713523;72.2837361298;70.6393458248;80.8694622189;109.64816731;79.4753112793;53.6589813232;112.940658569;79.4753112793;53.6589813232;112.940658569
109;40343;6;2060;15;105.287271315;58.831843045;88.7322402017;41.732904471;44.2072027943;80.6462008027;50.7682046828;44.2114295939;71.7177664082;113.542642613;57.7997348671;75.9507500443;53.7328148667;80.0029414275;183.916996553;105.287269592;50.7682037354;113.542640686;105.287269592;50.7682037354;113.542640686
110;40708;6;2061;15;135.123705304;109.18824947;131.224917547;88.1502018284;137.891449807;105.195934816;186.990012678;164.834960738;161.979941402;125.769867534;115.239351306;129.784880715;168.427926236;105.920225298;166.780929398;135.123703003;186.990005493;125.769866943;135.123703003;186.990005493;125.769866943
111;41073;6;2062;15;146.593033992;80.135119727;175.122983303;115.55563984;75.8133850595;67.773041823;85.540319964;68.3437957632;72.1128401117;131.186788653;88.9548382142;98.3898307125;65.0757492309;111.670014721;116.582798872;146.593032837;85.5403213501;131.186782837;146.593032837;85.5403213501;131.186782837
112;41438;6;2063;15;94.4736951078;84.8281148798;97.1720193829;129.530097773;48.948641272;67.5442091975;76.7396648125;62.7679922607;132.431919896;106.333457079;82.5310153689;81.9434950473;79.386441683;82.3292780405;159.154695492;94.4736938477;76.7396621704;106.333457947;94.4736938477;76.7396621704;106.333457947
113;41804;6;2064;15;166.699160635;74.8114796576;142.856154141;65.6102244636;30.2076865388;66.7325292949;50.7005226256;37.5780035223;80.3849828884;115.606376081;70.4848361959;80.6607128642;48.4379985108;89.1080105656;161.573132172;166.699157715;50.7005233765;115.606376648;166.699157715;50.7005233765;115.606376648
114;42169;6;2065;15;96.9091228767;54.8147676322;80.6161712257;25.4401383158;52.0059466797;67.0565298799;57.5894096072;53.8857184263;68.326961822;124.7959245;62.7609765429;73.0759864153;59.8740896404;79.1090728663;91.2819197618;96.9091262817;57.5894088745;124.795921326;96.9091262817;57.5894088745;124.795921326
115;42534;6;2066;15;93.7922887723;69.905379914;89.9327295723;79.5320532547;57.4826502873;73.2048953373;83.1034252129;76.4176900766;70.6037795415;118.043949293;82.4196802063;84.4287497307;80.4203872972;96.6028340492;90.9929162772;93.7922897339;83.1034240723;118.043952942;93.7922897339;83.1034240723;118.043952942
116;42899;6;2067;15;133.257652133;128.551799864;128.71059342;282.85472158;77.7171274597;86.6519955838;179.391542279;91.6742553698;171.119200361;161.794991081;107.613992563;120.06749562;131.931085281;124.109404135;206.937179822;133.257659912;179.391540527;161.794998169;133.257659912;179.391540527;161.794998169
117;43265;6;2068;15;108.985365133;57.0670011312;83.675605186;74.4859219398;37.484876206;70.0782941748;65.3579130001;46.7430087607;70.4698349791;90.8484916094;56.7150819737;67.3118444755;53.2469101655;64.820307814;133.874331859;108.985366821;65.3579101562;90.848487854;108.985366821;65.3579101562;90.848487854
118;43630;6;2069;15;100.603588962;44.2353433624;80.3537721516;30.2159609701;32.0694208498;59.0015359566;34.376441834;39.2412049363;38.2895441431;93.489851628;51.0780542456;59.6637102854;34.2059184047;71.7958476964;66.5536146856;100.603591919;34.3764419556;93.4898529053;100.603591919;34.3764419556;93.4898529053
119;43995;6;2070;15;112.077567893;65.7413969502;103.654416559;135.209320005;67.7026008592;86.050254598;96.3429056715;77.106861451;65.4036386283;155.402546947;76.6710941855;99.367614836;67.9856477303;126.52953551;118.07519425;112.077568054;96.3429031372;155.402542114;112.077568054;96.3429031372;155.402542114
120;44360;6;2071;15;105.917133067;85.8434221634;97.9897761287;43.8048892489;65.9645846632;71.399906292;77.2125776844;68.1752418509;96.8458087814;99.7398352581;74.3183568705;82.2613721847;98.9225607826;83.1182221173;112.312304575;105.917137146;77.2125778198;99.7398376465;105.917137146;77.2125778198;99.7398376465
121;44726;6;2072;15;212.282385199;187.916903732;282.486391149;659.925160601;55.2483575097;97.3117681664;276.576659855;64.191982924;221.643086752;246.467096743;162.91592022;157.421869616;147.916620756;160.590310201;240.674196306;212.28237915;276.576660156;246.467102051;212.28237915;276.576660156;246.467102051
122;45091;6;2073;15;130.169595907;90.0117781117;109.032313048;248.586585908;62.8636933037;70.9518293626;135.404367172;79.5643799477;101.512268658;101.976435916;86.9416840873;90.6253465129;87.3053383588;86.920996141;144.979715571;130.16960144;135.404373169;101.97644043;130.16960144;135.404373169;101.97644043
123;45456;6;2074;15;110.387503673;74.3902091879;110.181620653;79.146031219;66.9250297195;86.4005761037;61.4573862154;54.5818996834;71.6711170965;131.324866171;74.0458391254;89.3899932545;57.8732727658;109.27011445;106.482788087;110.387504578;61.4573860168;131.324859619;110.387504578;61.4573860168;131.324859619
124;45821;6;2075;15;85.5391182718;87.1776466186;133.757251388;108.922984963;89.1679611757;115.548602664;98.2505093386;91.8593677299;108.076054591;230.94724553;123.965282437;124.271519689;85.4248337292;144.302355529;121.523107791;85.5391159058;98.2505111694;230.947250366;85.5391159058;98.2505111694;230.947250366
125;46187;6;2076;15;80.1303912207;40.1709201816;103.954661749;40.9142377744;33.6840258107;65.1788522606;39.4826855678;35.2617915352;40.4650721376;123.372546698;51.2511614787;67.705594397;40.7043533227;90.8978676477;52.8715045878;80.1303939819;39.4826850891;123.372543335;80.1303939819;39.4826850891;123.372543335
126;46552;6;2077;15;107.39146966;65.1533865579;150.097840059;226.222902608;119.720243822;117.400401201;143.97651059;94.3810058529;106.648799912;162.683165406;61.843189698;120.462885392;65.9503406513;138.318204045;122.26240655;107.391471863;143.976516724;162.683166504;107.391471863;143.976516724;162.683166504
127;46917;6;2078;15;96.9001265277;90.1638581787;130.964993459;57.7827711599;68.578714283;123.427096171;79.5683616005;74.017570383;96.5994852942;124.101267361;107.052161767;107.642008996;84.3852774842;127.125230009;163.156635676;96.9001235962;79.568359375;124.101264954;96.9001235962;79.568359375;124.101264954
128;47282;6;2079;15;86.8079907409;67.4702787582;93.4264447624;59.602052331;56.013896679;62.4089184641;62.473589221;54.4271781199;72.7640266689;113.04319735;62.9162456991;74.1602860229;72.1274460166;83.0765091412;86.6677037399;86.8079910278;62.4735908508;113.043197632;86.8079910278;62.4735908508;113.043197632
129;47648;6;2080;15;143.980980456;74.4915505937;194.170617366;164.308682998;56.5534288312;99.2400807414;106.354824596;76.8120178652;90.2275806965;102.326926556;110.947369543;107.178119411;83.7437935259;118.635140966;169.900272101;143.98097229;106.354820251;102.326927185;143.98097229;106.354820251;102.326927185
130;48013;6;2081;15;86.8260070747;58.2368964059;81.0857204012;50.9003537803;63.1578269468;55.8503456097;121.198747235;75.481634561;53.9760500373;93.6002570153;61.1803595781;72.7059471924;79.0951221992;70.2401023862;92.0185116201;86.8260116577;121.198745728;93.6002578735;86.8260116577;121.198745728;93.6002578735
131;48378;6;2082;15;99.9052275717;70.1415749875;95.1986139908;108.317570717;67.6486982915;74.7199135262;99.6135392573;80.7957041578;83.9220439834;126.56228065;80.1408696131;90.1814285609;77.9977719612;99.5363377848;119.010282167;99.9052276611;99.6135406494;126.562278748;99.9052276611;99.6135406494;126.562278748
132;48743;6;2083;15;84.6088631447;63.875666594;106.61110471;75.2007497177;44.6295555147;80.9138625021;83.4798556104;52.5532442024;80.6654444996;96.2971588158;58.7599609606;76.1673155064;79.4319381935;85.1749867915;82.8585592804;84.6088638306;83.4798583984;96.2971572876;84.6088638306;83.4798583984;96.2971572876
133;49109;6;2084;15;83.0363571427;77.8845846592;102.615077133;133.287346505;47.8224150509;83.542814742;62.2416956884;59.4904018099;78.0011066305;111.418792993;69.4857288617;80.618357891;65.4863785598;90.1852626449;108.660748498;83.0363540649;62.2416954041;111.418792725;83.0363540649;62.2416954041;111.418792725
134;49474;6;2085;15;88.6298066306;60.4809322312;80.3160744146;185.74370224;31.1772663754;59.2768376215;69.7482429867;41.2420299394;80.0109608028;101.152081074;58.6821184228;67.1205525115;56.8472003603;72.4792208517;134.464743179;88.6298065186;69.7482452393;101.152084351;88.6298065186;69.7482452393;101.152084351
135;49839;6;2086;15;93.6230851217;50.4019759902;84.3675463393;40.1502009389;33.1164573653;51.1695499229;48.434393463;37.5570005512;49.3275918977;113.208056955;48.447754894;62.371333415;47.0593774897;69.885740213;107.433815968;93.623085022;48.4343948364;113.208053589;93.623085022;48.4343948364;113.208053589
136;50204;6;2087;15;72.3634748513;57.8158413853;98.9329862943;35.0617908018;44.8998395514;59.9875199975;39.6889103087;42.7436214384;49.4935989924;123.771155335;60.4662499129;72.4204115476;40.5388225794;99.3342239724;79.6780221392;72.3634796143;39.688911438;123.771156311;72.3634796143;39.688911438;123.771156311
137;50570;6;2088;15;137.318029779;135.481469612;110.154695529;696.564010255;94.7421436349;114.348598776;283.557415392;114.37824706;318.238765796;103.063707026;102.508864016;129.605315765;108.508863424;87.7517390119;390.380049904;137.318023682;283.557434082;103.063705444;137.318023682;283.557434082;103.063705444
138;50935;6;2089;15;82.3292946687;41.1674351409;97.6518347093;19.8320020233;31.3035950347;60.8791643148;30.8828803903;32.0362113333;35.0274162663;84.8885891553;48.4681109289;56.7465854915;27.4172381872;64.36592606;74.0647808267;82.3292922974;30.8828811646;84.8885879517;82.3292922974;30.8828811646;84.8885879517
139;51300;6;2090;15;72.6936799977;59.0745070687;87.3567875841;34.9539468849;25.900337313;54.2365561481;33.8814957162;34.2142220335;47.1118482195;103.550987324;58.4895287065;58.4135802353;46.4415309288;64.2501910044;83.1806334665;72.6936798096;33.8814964294;103.550987244;72.6936798096;33.8814964294;103.550987244
140;51665;6;2091;15;91.0018489145;67.945690465;102.375457572;67.8447729416;51.0889258229;72.5346505731;65.7582747011;57.1030930373;64.5346780116;111.92797497;82.183180099;78.7399171764;63.7382401483;89.0954567213;95.8830760395;91.0018463135;65.7582778931;111.927978516;91.0018463135;65.7582778931;111.927978516
141;52031;6;2092;15;195.597472971;119.422154829;92.7525056692;354.844704932;252.29052488;61.4692203969;250.940515778;199.851546735;170.676129597;87.8971758721;68.2900297753;129.214425528;95.6692448227;70.4227434769;201.890689616;195.597473145;250.94052124;87.8971786499;195.597473145;250.94052124;87.8971786499
142;52396;6;2093;15;88.2241356769;73.7821424018;109.164686522;26.7296507813;71.9755866945;73.4786164363;72.4536092266;88.2666785625;73.3202691234;136.340582174;77.9726625705;89.4816784984;73.7506619854;99.193717448;78.5527666336;88.2241363525;72.4536056519;136.340576172;88.2241363525;72.4536056519;136.340576172
143;52761;6;2094;15;77.9148225718;73.4737183458;81.6681004533;104.197425114;37.3219112052;68.0102375381;69.2463362466;52.1823218593;80.0312394231;104.848659313;74.4249241104;72.3134046183;76.2998668411;75.7975438647;126.908521529;77.9148254395;69.2463378906;104.848655701;77.9148254395;69.2463378906;104.848655701
144;53126;6;2095;15;80.7767891283;107.836373765;128.060713302;284.765485923;151.650549718;136.393995676;328.073534271;273.377148338;156.300348325;157.107200098;145.922088395;177.704206857;182.494652386;210.179907766;97.1449276845;80.7767868042;328.073547363;157.107192993;80.7767868042;328.073547363;157.107192993
145;53492;6;2096;15;81.7515766205;64.0733479062;80.3609450713;39.5920937396;33.3262198901;61.7901542779;39.712899102;40.1550357786;57.9239952298;97.755152753;62.8303777338;64.8839156138;44.7518392377;76.6476735113;107.00826397;81.7515792847;39.7128982544;97.7551498413;81.7515792847;39.7128982544;97.7551498413
146;53857;6;2097;15;97.7462788108;63.2204596689;92.5464557163;34.3287533204;54.4741775596;75.8169373847;51.5777806698;51.1250635689;60.5388802489;104.285287118;64.2662587854;75.6881411379;51.2166556788;84.5291560024;135.496540966;97.7462768555;51.5777816772;104.28528595;97.7462768555;51.5777816772;104.28528595
147;54222;6;2098;15;85.5609531703;65.1229579693;80.0784268997;28.7906107403;29.3791424498;68.5518762938;43.2680739052;48.8158674861;62.3302955882;99.4537299351;75.5133436845;67.1621100799;61.2703732881;74.0908244996;94.8770298775;85.5609512329;43.2680740356;99.4537277222;85.5609512329;43.2680740356;99.4537277222
148;54587;6;2099;15;91.3204262319;75.4569993979;82.5220674781;42.650131631;37.5184646035;75.6287695556;49.7121048952;57.9457238454;58.5169041108;108.303603768;93.0995693207;76.7182916952;56.6576332315;95.5524204383;81.4318234837;91.3204269409;49.7121047974;108.303604126;91.3204269409;49.7121047974;108.303604126
149;54952;6;2100;15;78.388186962;70.830785793;82.8519774578;26.7479119297;39.8108996339;81.8748321721;45.479046373;50.1249607247;74.0807547673;92.5481193584;71.9219337321;71.0403103884;73.4598590968;76.4559975883;101.029040026;78.3881912231;45.4790458679;92.5481185913;78.3881912231;45.4790458679;92.5481185913
