index;time;month;year;day;Sédhiou;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès;Louga;Fatick;Kédougou;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1;Thiès.1;Kédougou.1;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1
59;22080;6;2010;15;131.213513995;78.2628922724;98.882232157;21.2307042028;13.4645273197;39.7294716652;24.4518757092;22.5610722672;55.5557969247;128.994407013;67.8888795956;67.5840031395;30.4209398508;97.0152684224;113.557567539;131.213516235;24.4518756866;128.994415283;131.213516235;24.4518756866;128.994415283
60;22445;6;2011;15;85.6795922906;30.2684125567;112.777272229;14.5494020269;23.0205966044;33.6080784291;28.1379928359;31.9374673508;22.5501764713;106.942313808;56.3433609403;56.2169327681;39.8175192229;67.8324905385;83.9432255097;85.6795883179;28.1379928589;106.942314148;85.6795883179;28.1379928589;106.942314148
61;22811;6;2012;15;90.2836259193;80.94314148;122.63737134;28.5057468433;32.1270687107;83.3872564419;56.738604107;52.1386308125;83.3525822368;174.311240889;120.657387808;116.103625925;69.3268404101;219.079644738;115.387889529;90.2836227417;56.7386054993;174.311233521;90.2836227417;56.7386054993;174.311233521
62;23176;6;2013;15;120.886613144;224.013268;101.435017585;170.051260733;56.0420299607;61.1314411685;169.062454352;64.9462790742;201.02392832;208.873963519;163.653293159;118.929415085;168.530982627;119.909296537;213.061276721;120.886611938;169.062454224;208.873962402;120.886611938;169.062454224;208.873962402
63;23541;6;2014;15;98.2277050712;101.235473524;139.956666071;176.553927373;43.8451493031;126.717109584;133.253285785;93.0451706474;124.931689713;285.555108714;123.467156791;145.779024071;121.997422887;214.95113316;123.739412075;98.2277069092;133.25328064;285.555114746;98.2277069092;133.25328064;285.555114746
64;23906;6;2015;15;124.607442356;80.2112599417;131.662426957;169.442190759;68.6293118133;94.5995302179;87.8940386112;63.1094944764;76.8421567317;205.922282615;94.9874654921;117.213388697;81.9846750562;165.349645119;145.263040743;124.607444763;87.8940353394;205.922286987;124.607444763;87.8940353394;205.922286987
65;24272;6;2016;15;85.2025480416;50.3869558403;92.2658741373;71.704027844;56.2304487729;59.7622749469;113.547180277;56.7990471387;58.3644546924;150.796895209;58.7344605701;79.0564947239;111.989834283;85.2717528316;78.7368507847;85.202545166;113.547180176;150.796890259;85.202545166;113.547180176;150.796890259
66;24637;6;2017;15;117.032540419;103.308527195;113.714633407;98.5376574599;156.107970737;217.925728167;94.9597830943;114.813351317;130.201502042;137.827665673;119.535337517;141.591425785;122.244060972;132.159230329;172.161947085;117.032539368;94.9597854614;137.827667236;117.032539368;94.9597854614;137.827667236
67;25002;6;2018;15;111.174532798;98.1369086637;92.8409065874;121.358901678;71.5860640782;151.755062936;126.068135948;122.965866956;102.208745357;98.6032814048;94.6346663382;119.249386455;96.3901367137;144.450456507;159.012146241;111.174537659;126.068138123;98.6032791138;111.174537659;126.068138123;98.6032791138
68;25367;6;2019;15;188.374470766;167.482964027;160.549850494;130.725940761;33.3172994718;44.5486597122;138.520692977;51.4593887691;157.734028698;136.296670528;156.754722375;98.016754188;172.464265501;74.143417812;194.745503372;188.374465942;138.520690918;136.296676636;188.374465942;138.520690918;136.296676636
69;25733;6;2020;15;721.465201913;193.301005495;604.5844125;279.399599418;43.6957031569;98.1142560215;240.943705791;69.4400143506;208.640203291;301.370853697;158.725139333;222.04827087;136.566019862;239.628865238;369.32038103;721.465209961;240.943710327;301.370849609;721.465209961;240.943710327;301.370849609
70;26098;6;2021;15;158.686026107;66.239720507;383.962342479;49.2859937972;24.0399723801;65.3645688869;50.4585103782;63.3776761115;68.8377451729;393.586765335;117.724980721;171.97903337;112.969409604;299.642305415;119.440567203;158.686035156;50.4585113525;393.586761475;158.686035156;50.4585113525;393.586761475
71;26463;6;2022;15;95.9905599818;69.3793893191;113.314957385;112.647036319;54.5007277895;96.3941133483;68.3249403769;63.5708203596;59.7049446178;73.3409918712;78.2111756636;83.1600192553;45.6869782166;100.244598489;104.982878668;95.990562439;68.3249435425;73.3409957886;95.990562439;68.3249435425;73.3409957886
72;26828;6;2023;15;158.686537559;143.890225777;217.563662443;154.686632317;35.3524818287;104.621006102;121.040513369;76.3757343438;155.235382983;188.104816956;192.039488399;152.087715321;156.408340876;225.926927259;233.431652805;158.686538696;121.040512085;188.104812622;158.686538696;121.040512085;188.104812622
73;27194;6;2024;15;125.558286079;49.5856614639;85.0757959553;64.9460908204;42.684155439;81.1248831726;39.599120829;67.1629880845;43.2890935663;121.680398523;44.7863197468;76.7484340874;39.3799905272;87.3443542448;118.100699652;125.558288574;39.5991210938;121.680397034;125.558288574;39.5991210938;121.680397034
74;27559;6;2025;15;74.9907176142;66.5594418837;68.712430874;14.387182055;26.794295493;63.4576062227;22.2863847498;33.1181476681;51.355384324;71.4777111447;50.4485606539;57.2442536452;25.629078607;80.5050286067;58.2710927396;74.9907150269;22.2863845825;71.4777145386;74.9907150269;22.2863845825;71.4777145386
75;27924;6;2026;15;62.1939508797;61.4088131095;81.8483775015;29.1873482498;81.6131217013;82.0520052102;77.229271293;76.3724259071;73.04332218;102.220198019;62.0450831404;78.5532117941;45.6127616065;71.7384143936;138.851786481;62.1939506531;77.2292709351;102.220199585;62.1939506531;77.2292709351;102.220199585
76;28289;6;2027;15;75.8813144332;28.4477445835;76.9112218454;7.40727153304;25.5265893724;39.1351571232;22.437232771;30.3191640484;16.9872534117;82.9112378008;31.1276015653;47.4890541506;21.2922524561;61.3317049022;65.4392856595;75.8813095093;22.4372329712;82.911239624;75.8813095093;22.4372329712;82.911239624
77;28655;6;2028;15;150.553768739;71.2497904202;131.856902874;114.896741418;81.0870643347;80.1778595611;86.23872734;60.6690778036;68.941641193;148.408191042;76.9404454423;95.4525192248;69.8886276221;88.8326841223;196.274666123;150.553771973;86.2387237549;148.408187866;150.553771973;86.2387237549;148.408187866
78;29020;6;2029;15;126.197034834;132.416717098;148.663993116;99.0054817105;21.9864761314;98.265019402;61.9992053352;32.6752074811;94.2782004254;213.886818533;119.137132904;107.034946088;47.7503806266;145.375915164;123.258437352;126.197036743;61.999206543;213.886825562;126.197036743;61.999206543;213.886825562
79;29385;6;2030;15;202.441864558;116.762199508;128.142199184;228.841256034;87.8813693778;86.8875763212;119.645834698;119.511703116;118.695576332;134.407954813;161.479019274;119.164828255;93.1806772508;109.849329995;197.85214836;202.441864014;119.645835876;134.407958984;202.441864014;119.645835876;134.407958984
80;29750;6;2031;15;69.341758369;72.4156225165;287.159408749;47.7031456442;55.5690907908;108.159185685;81.5172469637;45.8472758421;88.132772043;177.280834386;70.2682264203;139.849728287;92.5559481425;264.053679956;89.1012359789;69.341758728;81.517250061;177.280838013;69.341758728;81.517250061;177.280838013
81;30116;6;2032;15;129.434644648;109.177903369;147.067903731;100.578590317;58.3133756055;102.502220378;95.0201316962;81.0675364754;119.669620341;133.07024772;104.22367524;107.657064572;92.9141751077;123.728957403;117.645670811;129.434646606;95.0201339722;133.070251465;129.434646606;95.0201339722;133.070251465
82;30481;6;2033;15;201.744103697;45.0574757035;118.955932219;76.9448588705;43.2237745681;80.6540403176;51.3033403132;44.6020360181;42.1724164241;135.989936017;46.1143378692;80.4742875113;51.4729093855;85.7448269648;116.660307089;201.744094849;51.3033409119;135.989929199;201.744094849;51.3033409119;135.989929199
83;30846;6;2034;15;105.708948686;65.2085455071;108.376257491;67.1038328936;36.9197300504;61.7200394674;48.4058154487;25.575962148;61.3439789546;123.300263225;73.8918937006;78.0340096973;47.6139435458;111.145176675;136.751672868;105.708946228;48.4058151245;123.300262451;105.708946228;48.4058151245;123.300262451
84;31211;6;2035;15;108.047893187;95.2482975226;191.33174889;85.7357322753;38.5714124634;80.1942700917;123.490599621;127.439354092;95.2273776421;186.852471477;205.905210593;139.037302239;123.833966147;204.724917655;116.560807149;108.047889709;123.490600586;186.852462769;108.047889709;123.490600586;186.852462769
85;31577;6;2036;15;164.389266449;128.705337475;158.776913598;71.7362686444;24.50577279;59.8216933084;52.8838551006;40.2015333373;100.545584377;110.733678449;94.8107617796;92.0447895735;61.2635231241;122.07084479;180.833696713;164.389266968;52.8838539124;110.733680725;164.389266968;52.8838539124;110.733680725
86;31942;6;2037;15;76.4771403062;72.1819956665;88.0819859033;70.137576951;69.6111973601;110.521713615;69.9203257142;52.8444776306;55.8333021486;119.921251;75.7987319274;89.1410981749;60.5173774151;111.104236213;106.082073639;76.477142334;69.9203262329;119.92124939;76.477142334;69.9203262329;119.92124939
87;32307;6;2038;15;101.242011528;56.9846580754;115.895158523;126.565126308;32.3491835063;86.0844403489;68.4819275044;33.5018341543;51.4074800529;195.658354042;72.8891420004;99.639785765;43.1053854654;163.672421091;119.455083271;101.242012024;68.4819259644;195.658355713;101.242012024;68.4819259644;195.658355713
88;32672;6;2039;15;137.148081224;91.8999268228;125.793375668;58.4739117855;52.2810169601;89.245415232;73.2068139122;55.0304935493;157.465148698;103.650285868;67.2779624536;92.6113277699;58.7974220867;98.266781723;214.417139674;137.148086548;73.2068099976;103.650283813;137.148086548;73.2068099976;103.650283813
89;33038;6;2040;15;134.113844487;145.481980807;89.6602239335;45.1925273389;27.7107111483;74.8096632481;52.4853854555;42.1491056018;79.6908925213;102.811607564;103.319644988;87.6252109281;64.434192815;131.224089654;115.999886959;134.113845825;52.4853858948;102.811607361;134.113845825;52.4853858948;102.811607361
