index;time;month;year;day;Sédhiou;Thiès;Kédougou;Sédhiou.1;Kaolack;Kolda;Dakar;Saint-Louis;Matam;Thiès.1;Louga;Fatick;Kédougou.1;Kaffrine;SEN;Diourbel;Tambacounda;Ziguinchor;Sédhiou.1.1;Thiès.1.1;Kédougou.1.1
50;1899.0;3.0;1955.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
51;1930.0;4.0;1955.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
52;1960.0;5.0;1955.0;15.0;51.4320526123;0.0;93.9315490723;51.4320526123;0.000106648869405;54.1211509705;0.0;0.00655824830756;1.64727878571;0.0;0.0;3.2161143082e-08;93.9315490723;0.152532249689;21.1656894684;0.0;28.1996479034;31.2750377655;51.4320526123;0.0;93.9315490723
53;1991.0;6.0;1955.0;15.0;89.2812576294;5.87914323807;76.9775543213;89.2812576294;17.7636947632;67.6700363159;3.00592017174;5.53293323517;74.3271636963;5.87914323807;17.4739189148;8.99730682373;76.9775543213;48.2477607727;57.9444618225;15.5683450699;107.510444641;74.1268539429;89.2812576294;5.87914323807;76.9775543213
54;2021.0;7.0;1955.0;15.0;45.4411659241;40.3805122375;26.5180015564;45.4411659241;81.9401855469;48.4189682007;71.5096740723;5.57947397232;15.9143228531;40.3805122375;14.9906644821;69.0260314941;26.5180015564;59.9619979858;33.308013916;29.5305976868;37.0560798645;76.5484161377;45.4411659241;40.3805122375;26.5180015564
55;2052.0;8.0;1955.0;15.0;38.2972488403;67.6298828125;38.2316970825;38.2972488403;36.6447257996;29.3691635132;83.5229415894;13.049902916;82.1428146362;67.6298828125;21.250869751;58.3482551575;38.2316970825;37.5058555603;45.2347755432;47.3090858459;51.5188789368;71.9304656982;38.2972488403;67.6298828125;38.2316970825
56;2083.0;9.0;1955.0;15.0;10.4643993378;6.220911026;10.896780014;10.4643993378;3.83784341812;20.8814563751;12.5051393509;8.54092121124;5.43380880356;6.220911026;5.0827627182;4.95302963257;10.896780014;4.60015869141;8.18847465515;4.3821144104;7.56569957733;14.8198776245;10.4643993378;6.220911026;10.896780014
57;2113.0;10.0;1955.0;15.0;3.13215684891;0.87487334013;2.33565688133;3.13215684891;2.06169128418;1.32064688206;0.0;1.31003582478;0.774674475193;0.87487334013;1.79960012436;2.04515051842;2.33565688133;1.02797782421;1.46852397919;1.62063789368;0.979653120041;3.30536317825;3.13215684891;0.87487334013;2.33565688133
58;2144.0;11.0;1955.0;15.0;20.3647975922;3.01651215553;19.9362335205;20.3647975922;2.28214764595;48.3525161743;0.0814905390143;22.915763855;9.23641490936;3.01651215553;6.08324241638;3.17775392532;19.9362335205;2.65714621544;12.5952358246;0.817665874958;7.55258798599;3.35644865036;20.3647975922;3.01651215553;19.9362335205
59;2174.0;12.0;1955.0;15.0;0.0;0.0;1.53300644206e-13;0.0;0.0;7.85016530049e-16;0.0;0.0;0.0;0.0;0.0;0.0;1.53300644206e-13;0.0;1.22709620717e-14;0.0;1.33550956875e-18;0.0;0.0;0.0;1.53300644206e-13
60;2205.0;1.0;1956.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
61;2236.0;2.0;1956.0;15.0;0.0;0.0;3.85407471996e-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.85407471996e-13;0.0;2.99297431728e-14;0.0;0.0;0.0;0.0;0.0;3.85407471996e-13
62;2265.0;3.0;1956.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
63;2296.0;4.0;1956.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
64;2326.0;5.0;1956.0;15.0;1.96527159214;9.19558715395e-07;8.83815574646;1.96527159214;0.00220954301767;5.04613304138;0.0;0.103911235929;0.96291154623;9.19558715395e-07;0.00531774898991;0.000633680087049;8.83815574646;0.130345582962;2.89780426025;0.000776530592702;7.11707210541;0.407802164555;1.96527159214;9.19558715395e-07;8.83815574646
65;2357.0;6.0;1956.0;15.0;0.00181880570017;0.00492643564939;26.9800548553;0.00181880570017;0.0;0.848843932152;1.58109820809e-12;0.0209090486169;0.595990717411;0.00492643564939;0.127144217491;3.06948413525e-15;26.9800548553;0.164300650358;5.13830137253;3.55488373316e-05;11.9351425171;0.000106192965177;0.00181880570017;0.00492643564939;26.9800548553
66;2387.0;7.0;1956.0;15.0;45.5895118713;1.19741606712;6.20792102814;45.5895118713;17.2422103882;25.5488109589;0.0172165501863;33.5229415894;53.2738876343;1.19741606712;23.4466609955;10.7231359482;6.20792102814;25.5584774017;29.3093605042;4.99941253662;27.8758163452;77.436340332;45.5895118713;1.19741606712;6.20792102814
67;2418.0;8.0;1956.0;15.0;22.277885437;0.772524893284;16.8300380707;22.277885437;3.53692436218;18.4835166931;0.731147766113;1.23926615715;5.62643957138;0.772524893284;2.23406434059;4.65496826172;16.8300380707;5.0726146698;8.43900585175;5.28943109512;9.98599147797;22.0981884003;22.277885437;0.772524893284;16.8300380707
68;2449.0;9.0;1956.0;15.0;26.9103393555;43.5609703064;76.5547332764;26.9103393555;54.9092407227;99.5542449951;27.8195056915;78.9657058716;56.4720497131;43.5609703064;132.942855835;59.2705497742;76.5547332764;80.4498519897;73.5886611938;73.3723144531;62.8467140198;18.5500431061;26.9103393555;43.5609703064;76.5547332764
69;2479.0;10.0;1956.0;15.0;4.86324453354;18.8177127838;2.27603125572;4.86324453354;6.2076716423;3.08213019371;22.6294116974;4.38676929474;3.95677995682;18.8177127838;9.73489761353;17.9160194397;2.27603125572;5.95460653305;5.90644598007;9.78858757019;3.41578221321;7.04331064224;4.86324453354;18.8177127838;2.27603125572
70;2510.0;11.0;1956.0;15.0;0.00897147227079;0.0;0.0669169649482;0.00897147227079;0.0;0.0521281696856;0.0;0.0;0.0;0.0;0.0;0.0;0.0669169649482;0.0;0.0106027116999;0.0;0.000103062695416;0.0107738804072;0.00897147227079;0.0;0.0669169649482
71;2540.0;12.0;1956.0;15.0;0.0;0.0;6.74276554255e-15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.74276554255e-15;0.0;5.14839860231e-16;0.0;0.0;0.0;0.0;0.0;6.74276554255e-15
72;2571.0;1.0;1957.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
73;2602.0;2.0;1957.0;15.0;0.0;0.0;2.61790418953e-15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.61790418953e-15;0.0;1.99888539131e-16;0.0;0.0;0.0;0.0;0.0;2.61790418953e-15
74;2630.0;3.0;1957.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
75;2661.0;4.0;1957.0;15.0;0.0;0.0;0.00200078939088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00200078939088;0.0;0.000189219252206;0.0;0.0;0.0;0.0;0.0;0.00200078939088
76;2691.0;5.0;1957.0;15.0;0.0;0.0;90.447555542;0.0;0.0;0.140013545752;0.0;0.0;0.229346498847;0.0;0.0;0.0;90.447555542;0.0;12.5543518066;0.0;24.7940998077;0.0;0.0;0.0;90.447555542
77;2722.0;6.0;1957.0;15.0;17.4880371094;0.469169557095;27.5141296387;17.4880371094;4.87763977051;31.0402030945;1.06943356991;0.212344989181;8.80192565918;0.469169557095;0.572190523148;1.7496368885;27.5141296387;12.7847156525;14.5105390549;0.35621085763;28.6254920959;23.9313278198;17.4880371094;0.469169557095;27.5141296387
78;2752.0;7.0;1957.0;15.0;133.555831909;107.448501587;54.1770820618;133.555831909;130.748123169;91.0545730591;185.549713135;20.8141326904;17.7681369781;107.448501587;38.5431137085;150.230422974;54.1770820618;62.8802642822;62.2567443848;75.7979660034;42.8572006226;247.391601562;133.555831909;107.448501587;54.1770820618
79;2783.0;8.0;1957.0;15.0;99.3243637085;40.5514717102;55.8324966431;99.3243637085;73.1850967407;85.1744232178;44.3173751831;21.5266227722;28.8730983734;40.5514717102;17.617401123;76.3746337891;55.8324966431;38.4652786255;46.710269928;31.6392154694;54.8091468811;74.2902145386;99.3243637085;40.5514717102;55.8324966431
80;2814.0;9.0;1957.0;15.0;15.7772941589;47.6967735291;14.4366750717;15.7772941589;31.1025772095;16.7512969971;43.1058731079;24.8530082703;55.9785041809;47.6967735291;23.4114665985;48.790058136;14.4366750717;36.2411270142;28.6863555908;45.8219642639;17.4307670593;23.7126979828;15.7772941589;47.6967735291;14.4366750717
81;2844.0;10.0;1957.0;15.0;25.0880203247;67.2622070312;22.6972084045;25.0880203247;47.7089195251;16.8364677429;109.711959839;22.5645198822;25.8332462311;67.2622070312;22.0814304352;69.6083908081;22.6972084045;26.4596652985;28.9117984772;40.7696342468;19.4136810303;83.2694473267;25.0880203247;67.2622070312;22.6972084045
82;2875.0;11.0;1957.0;15.0;0.0580717846751;0.0;0.103595994413;0.0580717846751;0.0;0.0057394686155;0.0;0.0;0.0;0.0;0.0;0.0;0.103595994413;0.0;0.0278983190656;0.0;0.000340755912475;0.448752433062;0.0580717846751;0.0;0.103595994413
83;2905.0;12.0;1957.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
